Company,Date,Open,High,Low,Close,Volume
MASI,2017-03-09,11914.24,11953.48,11904.36,11928.3,339213
MASI,2017-03-08,11946.11,11966.84,11888.98,11914.24,416611
MASI,2017-03-07,11978.1,11991.35,11855.25,11946.11,274267
MASI,2017-03-06,11947.43,12019.13,11922.45,11978.1,368915
MASI,2017-03-03,11967.24,11968.03,11917.3,11947.43,470008
MASI,2017-03-02,11876.71,11967.31,11873.26,11967.24,373654
MASI,2017-03-01,11926.49,11992.49,11870.8,11876.71,410854
MASI,2017-02-28,11822.2,11933.45,11822.2,11926.49,1223420
MASI,2017-02-27,11777.37,11901.51,11777.37,11822.2,549223
MASI,2017-02-24,11726.24,11792.04,11692.21,11777.37,934040
MASI,2017-02-23,11954.08,11979.73,11714.76,11726.24,1786431
MASI,2017-02-22,12206.63,12207.49,11927.79,11954.08,986851
MASI,2017-02-21,12192.69,12207.12,12158.17,12206.63,724857
MASI,2017-02-20,12165.07,12246.85,12159.96,12192.69,1167260
MASI,2017-02-17,12281.34,12288.58,12165.07,12165.07,915307
MASI,2017-02-16,12279.53,12302.4,12245.42,12281.34,998317
MASI,2017-02-15,12277.57,12296.4,12229.74,12279.53,546075
MASI,2017-02-14,12367.76,12370.33,12225.87,12277.57,814348
MASI,2017-02-13,12233.88,12367.76,12220.41,12367.76,1267668
MASI,2017-02-10,0,0,0,12233.88,919626
MASI,2017-02-09,0,0,0,12287.11,749585
MASI,2017-02-08,0,0,0,12297.32,1303211
MASI,2017-02-07,0,0,0,12216.17,533016
MASI,2017-02-06,0,0,0,12247.66,292289
MASI,2017-02-03,0,0,0,12228.99,916354
MASI,2017-02-02,0,0,0,12138.86,1376195
MASI,2017-02-01,0,0,0,12163.64,580260
MASI,2017-01-31,0,0,0,12228.9,2436758
MASI,2017-01-30,0,0,0,12385.21,424331
MASI,2017-01-27,0,0,0,12507.99,852687
MASI,2017-01-26,0,0,0,12430.74,992039
MASI,2017-01-25,0,0,0,12521.41,859643
MASI,2017-01-24,0,0,0,12484.23,1113114
MASI,2017-01-23,0,0,0,12500.05,507228
MASI,2017-01-20,0,0,0,12592.53,1362500
MASI,2017-01-19,0,0,0,12425.1,1438962
MASI,2017-01-18,0,0,0,12379.06,1955751
MASI,2017-01-17,0,0,0,12343.08,2258799
MASI,2017-01-16,0,0,0,12576.95,1846912
MASI,2017-01-13,0,0,0,12722.6,3019659
MASI,2017-01-12,0,0,0,12873.79,3356219
MASI,2017-01-10,0,0,0,12886.32,2098002
MASI,2017-01-09,0,0,0,12710.44,3873131
MASI,2017-01-06,0,0,0,12532.22,5423905
MASI,2017-01-05,0,0,0,12186.12,4097440
MASI,2017-01-04,0,0,0,11826.73,2255832
MASI,2017-01-03,0,0,0,11644.21,540345
MASI,2017-01-02,0,0,0,11564.72,101640
MASI,2016-12-30,0,0,0,11644.22,4384034
MASI,2016-12-29,0,0,0,11560.49,1854514
MASI,2016-12-28,0,0,0,11632.22,4097441
MASI,2016-12-27,0,0,0,11649.8,2173948
MASI,2016-12-26,0,0,0,11772.69,1137059
MASI,2016-12-23,0,0,0,11927.19,4644405
MASI,2016-12-22,0,0,0,11540.54,2634031
MASI,2016-12-21,0,0,0,11310.71,1471226
MASI,2016-12-20,0,0,0,11441.16,1766363
MASI,2016-12-19,0,0,0,11574.61,2565113
MASI,2016-12-16,0,0,0,11304.83,2032427
MASI,2016-12-15,0,0,0,11060.42,1567992
MASI,2016-12-14,0,0,0,10982.74,1182846
MASI,2016-12-09,0,0,0,10957.24,3165455
MASI,2016-12-08,0,0,0,10753.18,985858
MASI,2016-12-07,0,0,0,10721.2,614545
MASI,2016-12-06,0,0,0,10667.53,331463
MASI,2016-12-05,0,0,0,10644.46,7346581
MASI,2016-12-02,0,0,0,10621.99,574109
MASI,2016-12-01,0,0,0,10617.85,513566
MASI,2016-11-30,0,0,0,10672.53,833715
MASI,2016-11-29,0,0,0,10691.8,529577
MASI,2016-11-28,0,0,0,10726.11,287713
MASI,2016-11-25,0,0,0,10642.47,367667
MASI,2016-11-24,0,0,0,10624.81,292158
MASI,2016-11-23,0,0,0,10616.09,583937
MASI,2016-11-22,0,0,0,10630.09,884438
MASI,2016-11-21,0,0,0,10638.78,391378
MASI,2016-11-17,0,0,0,10697.55,494659
MASI,2016-11-16,0,0,0,10646.95,465050
MASI,2016-11-15,0,0,0,10602.8,518127
MASI,2016-11-14,0,0,0,10577.99,550124
MASI,2016-11-11,0,0,0,10551.43,1045285
MASI,2016-11-10,0,0,0,10564.62,1315388
MASI,2016-11-09,0,0,0,10580.26,468965
MASI,2016-11-08,0,0,0,10553.56,787300
MASI,2016-11-07,0,0,0,10521.97,374301
MASI,2016-11-04,0,0,0,10522.42,346598
MASI,2016-11-03,0,0,0,10580.37,561669
MASI,2016-11-02,0,0,0,10607.06,491723
MASI,2016-11-01,0,0,0,10554.61,568135
MASI,2016-10-31,0,0,0,10564.64,491857
MASI,2016-10-28,0,0,0,10482.3,310192
MASI,2016-10-27,0,0,0,10359.84,567999
MASI,2016-10-26,0,0,0,10332.77,170411
MASI,2016-10-25,0,0,0,10346.77,760022
MASI,2016-10-24,0,0,0,10346.93,287190
MASI,2016-10-21,0,0,0,10378.76,958390
MASI,2016-10-20,0,0,0,10354.31,363392
MASI,2016-10-19,0,0,0,10335.96,425114
MASI,2016-10-18,0,0,0,10353.19,979736
MASI,2016-10-17,0,0,0,10305.06,492797
MASI,2016-10-14,0,0,0,10282.14,341520
MASI,2016-10-13,0,0,0,10272.69,524655
MASI,2016-10-12,0,0,0,10315.56,830143
MASI,2016-10-11,0,0,0,10323.47,1462805
MASI,2016-10-10,0,0,0,10262.03,830579
MASI,2016-10-07,0,0,0,10209.05,1682621
MASI,2016-10-06,0,0,0,10123.1,1178294
MASI,2016-10-05,0,0,0,10109.78,1209640
MASI,2016-10-04,0,0,0,10035.14,708241
MASI,2016-09-30,0,0,0,10039.14,1358670
MASI,2016-09-29,0,0,0,10025.65,516458
MASI,2016-09-28,0,0,0,10007.4,422769
MASI,2016-09-27,0,0,0,10019.85,468255
MASI,2016-09-26,0,0,0,10015.33,693395
MASI,2016-09-23,0,0,0,10000.05,229639
MASI,2016-09-22,0,0,0,9985.84,382436
MASI,2016-09-21,0,0,0,9964.15,407431
MASI,2016-09-20,0,0,0,9977.56,392888
MASI,2016-09-19,0,0,0,9965.91,132986
MASI,2016-09-16,0,0,0,9992.27,776453
MASI,2016-09-15,0,0,0,9993.64,308020
MASI,2016-09-14,0,0,0,9978.31,345712
MASI,2016-09-09,0,0,0,9996.97,316550
MASI,2016-09-08,0,0,0,9993.03,593855
MASI,2016-09-07,0,0,0,9966.56,486308
MASI,2016-09-06,0,0,0,9937.01,179563
MASI,2016-09-05,0,0,0,9909.6,193280
MASI,2016-09-02,0,0,0,9933.46,361464
MASI,2016-09-01,0,0,0,9881.24,186841
MASI,2016-08-31,0,0,0,9860.77,460258
MASI,2016-08-30,0,0,0,9901.63,560847
MASI,2016-08-29,0,0,0,9926.71,333405
MASI,2016-08-26,0,0,0,9954.88,323339
MASI,2016-08-25,0,0,0,9923.81,160847
MASI,2016-08-24,0,0,0,9918.13,345332
MASI,2016-08-23,0,0,0,9879.38,317758
MASI,2016-08-22,0,0,0,9890.3,531484
MASI,2016-08-19,0,0,0,9951.61,319438
MASI,2016-08-18,0,0,0,9948.94,443602
MASI,2016-08-17,0,0,0,9955.5,203783
MASI,2016-08-16,0,0,0,9944.6,232150
MASI,2016-08-15,0,0,0,9969.36,179393
MASI,2016-08-12,9948.26,9948.26,9948.26,9948.26,0
MASI,2016-08-11,9977.48,9977.48,9977.48,9977.48,0
MASI,2016-08-10,9916.08,9932.42,9892.84,9908.57,263847
MASI,2016-08-09,9996.85,9996.85,9900.72,9916.08,218535
MASI,2016-08-08,9918.23,9996.85,9885.35,9996.85,450113
MASI,2016-08-05,9890.46,9932.44,9881.85,9918.23,685167
MASI,2016-08-04,9921.48,9921.48,9882.97,9890.46,240165
MASI,2016-08-03,9913.75,9922.66,9887.67,9921.48,709115
MASI,2016-08-02,9859.95,9924.67,9852.28,9914.31,479033
MASI,2016-08-01,9882.2,9934.64,9857.89,9859.95,197178
MASI,2016-07-29,9902.98,9919.51,9871.67,9882.2,957688
MASI,2016-07-28,9924.92,9934.46,9882.01,9908.85,624766
MASI,2016-07-27,9925.28,9944.99,9868.04,9923.58,536951
MASI,2016-07-26,9809.71,9928.35,9799.99,9928.35,1656558
MASI,2016-07-25,9801.25,9824.51,9788,9822.12,913284
MASI,2016-07-22,9771.47,9816.43,9764.23,9814.73,828344
MASI,2016-07-21,9752.34,9776.1,9729.93,9774.29,2081671
MASI,2016-07-20,9795.15,9810.84,9761.28,9761.28,2732309
MASI,2016-07-19,9777.66,9830.06,9758.3,9830.06,324411
MASI,2016-07-18,9792.6,9807.45,9742.56,9784.18,175321
MASI,2016-07-15,9783.28,9810.58,9730.31,9794.68,710936
MASI,2016-07-14,9664.58,9834.9,9664.58,9793.21,879998
MASI,2016-07-13,9601.04,9705.07,9601.04,9677.89,1261133
MASI,2016-07-12,9580.7,9620.64,9551.28,9609.12,391711
MASI,2016-07-11,9627.37,9627.37,9569.02,9584.16,120332
MASI,2016-07-05,9573.97,9620.44,9548.61,9620.44,113567
MASI,2016-07-04,9501.46,9573.62,9501.46,9573.62,2092804
MASI,2016-07-01,9505.98,9512.71,9457.48,9512.71,353807
MASI,2016-06-30,9502.39,9506.34,9427.34,9505.98,6490645
MASI,2016-06-29,9543.96,9543.96,9452.34,9501.78,4947867
MASI,2016-06-28,9472.39,9545.95,9464.25,9545.11,1509743
MASI,2016-06-27,9505.45,9516.53,9467.83,9491.13,4399539
MASI,2016-06-24,9552.55,9603.16,9501.82,9603.16,199900
MASI,2016-06-23,9534.92,9572.36,9489.25,9570.06,217640
MASI,2016-06-22,9632.79,9632.79,9540.31,9540.38,256961
MASI,2016-06-21,9607.01,9632.82,9577.42,9632.82,131714
MASI,2016-06-20,9640.2,9640.27,9591.54,9601.36,84570
MASI,2016-06-17,9653.17,9667.98,9619.08,9649.6,282257
MASI,2016-06-16,9668.91,9696.22,9637.54,9637.6,480797
MASI,2016-06-15,9657.2,9684.29,9628.65,9679.73,43225
MASI,2016-06-14,9686.33,9701.39,9664.03,9674.38,248689
MASI,2016-06-13,9718.45,9723.75,9680.85,9680.85,485682
MASI,2016-06-10,9732.59,9759.88,9723.56,9753.4,143553
MASI,2016-06-09,9756.51,9771.14,9745.14,9745.14,134568
MASI,2016-06-08,9799.73,9805.55,9755.25,9756.48,660180
MASI,2016-06-07,9800.95,9830.41,9787.81,9799.82,214032
MASI,2016-06-06,9821.29,9843.42,9785.42,9800.27,230180
MASI,2016-06-03,9815.08,9832.93,9788.5,9832.64,680506
MASI,2016-06-02,9780.43,9839.79,9747.58,9821.23,492023
MASI,2016-06-01,9756.28,9783.25,9717.55,9783.23,596287
MASI,2016-05-31,9759.44,9787.99,9727.02,9757.92,726966
MASI,2016-05-30,9774,9774,9731.42,9734.37,1770818
MASI,2016-05-27,9745.55,9790.93,9743.63,9751.02,1996734
MASI,2016-05-26,9726.59,9745.69,9702.79,9745.69,780261
MASI,2016-05-25,9774.33,9774.33,9710.28,9727.01,577613
MASI,2016-05-24,9897.41,9897.41,9768.13,9776.94,850110
MASI,2016-05-23,9921.04,9948.19,9868.07,9897.15,813538
MASI,2016-05-20,9973.4,10001.04,9912.53,9940.25,781555
MASI,2016-05-19,9962.87,9974.55,9928.05,9973.41,783475
MASI,2016-05-18,9854.64,9937.8,9837.16,9937.8,901122
MASI,2016-05-17,10035.34,10047.04,9889.84,9889.84,932669
MASI,2016-05-16,10042.93,10060.58,10017.81,10046.93,228425
MASI,2016-05-13,10200.12,10213.14,10086.53,10100.57,567532
MASI,2016-05-12,10217.18,10223.34,10159.58,10208.65,578938
MASI,2016-05-11,10233.99,10233.99,10167.27,10222.53,1098989
MASI,2016-05-10,10198.53,10234.53,10148.06,10227.19,1133492
MASI,2016-05-09,10162.94,10222.51,10119.89,10211.75,1224822
MASI,2016-05-06,10160.81,10180.44,10139.01,10157.29,1448275
MASI,2016-05-05,10017.1,10187.76,10018.83,10149.49,955561
MASI,2016-05-04,9948.03,10013.5,9933.9,10013.5,962631
MASI,2016-05-03,9895.77,9928.17,9863.81,9927.24,437379
MASI,2016-05-02,9867.1,9973.39,9842.44,9908.4,1361118
MASI,2016-04-29,9727.74,9975.72,9727.74,9975.72,1359203
MASI,2016-04-28,9629.82,9737.43,9616.79,9737.43,540304
MASI,2016-04-27,9573.95,9646.67,9558.17,9646.67,473568
MASI,2016-04-26,9531.8,9587.96,9517.77,9587.96,1166616
MASI,2016-04-25,9497.18,9526.44,9481.75,9526.44,505047
MASI,2016-04-22,9488.91,9540.81,9488.34,9519.32,239210
MASI,2016-04-21,9521.64,9529.06,9491.04,9500.59,423206
MASI,2016-04-20,9528.69,9536.93,9494.26,9517.98,300571
MASI,2016-04-19,9543.45,9562.49,9532.83,9532.83,308561
MASI,2016-04-18,9540.43,9552.36,9512.72,9545.65,943135
MASI,2016-04-15,9496.85,9541.05,9490.31,9541.05,798906
MASI,2016-04-14,9464.27,9496.22,9438.85,9492.16,1297026
MASI,2016-04-13,9431.29,9486.38,9421.46,9475.2,543467
MASI,2016-04-12,9386.93,9445.21,9386.37,9430.03,698730
MASI,2016-04-11,9378.76,9409.87,9341.4,9407.67,337371
MASI,2016-04-08,9520.09,9550.98,9383.72,9383.72,811738
MASI,2016-04-07,9563.49,9574.16,9507.26,9534.58,720916
MASI,2016-04-06,9501.65,9569.7,9501.65,9569.7,2203921
MASI,2016-04-05,9444.26,9511.77,9403.98,9460.63,670904
MASI,2016-04-04,9337.6,9438.42,9333.04,9438.42,1068620
MASI,2016-04-01,9382.23,9382.21,9268.74,9307.16,502733
MASI,2016-03-31,9371.65,9386.08,9301.81,9327.98,3196674
MASI,2016-03-30,9448.4,9449.02,9348.36,9369.74,563262
MASI,2016-03-29,9496.6,9500.96,9394.9,9440.64,1038900
MASI,2016-03-28,9547.23,9547.63,9474.12,9511.95,832259
MASI,2016-03-25,9601.39,9624.74,9535.04,9540.03,563793
MASI,2016-03-24,9599.03,9614.98,9560.09,9586.6,912860
MASI,2016-03-23,9548.17,9604.23,9521.64,9604.23,1145031
MASI,2016-03-22,9426.17,9590.52,9402.81,9548.57,2049010
MASI,2016-03-21,9319.93,9409.94,9313.48,9409.94,830074
MASI,2016-03-18,9219.36,9314.23,9218.79,9297.13,2117731
MASI,2016-03-17,9242.6,9243.48,9202.43,9224.97,870543
MASI,2016-03-16,9233.63,9261.93,9194.8,9246.3,1128939
MASI,2016-03-15,9200.94,9235.72,9184.78,9235.72,1263162
MASI,2016-03-14,9193.34,9212.84,9187.4,9212.84,647063
MASI,2016-03-11,9178.37,9199.17,9156.88,9192.11,1026270
MASI,2016-03-10,9146.87,9195.76,9120.58,9195.76,1763563
MASI,2016-03-09,9144.14,9149.23,9115.77,9141.44,163152
MASI,2016-03-08,9124.55,9141.41,9093.55,9141.41,207552
MASI,2016-03-07,9106.9,9130.96,9086.02,9130.08,297001
MASI,2016-03-04,9101.5,9129.87,9012.78,9099.16,118538
MASI,2016-03-03,9093.92,9108.32,9069.77,9108.32,474223
MASI,2016-03-02,8928.66,9083.67,8928.66,9083.67,892668
MASI,2016-03-01,8908.54,8937.17,8892.85,8928.11,825902
MASI,2016-02-29,9038.17,9038.65,8897.2,8908.44,1495213
MASI,2016-02-26,9063.94,9076.53,8997.95,9004.26,575759
MASI,2016-02-25,9130.14,9130.14,9053.01,9077.19,449631
MASI,2016-02-24,9163.27,9202.37,9137.65,9146.69,296316
MASI,2016-02-23,9194.19,9222.09,9170.95,9170.95,558884
MASI,2016-02-22,9202.93,9206.57,9140.05,9195.87,264262
MASI,2016-02-19,9157.54,9219.48,9157.54,9219.48,726466
MASI,2016-02-18,9116.78,9153.75,9109.24,9153.75,761868
MASI,2016-02-17,9147.59,9158.81,9119.88,9119.88,1028139
MASI,2016-02-16,9073.82,9162.19,9050.96,9162.19,742352
MASI,2016-02-15,9058.43,9106.85,9058.43,9074.79,399405
MASI,2016-02-12,9073.83,9112.38,9057.7,9057.7,1345160
MASI,2016-02-11,9033.41,9072.83,9030.02,9072.34,1619251
MASI,2016-02-10,8971.38,9020.88,8963.82,9015.82,1571114
MASI,2016-02-09,8998.52,9008.27,8972.7,8974.6,960724
MASI,2016-02-08,9027.08,9061.41,8987.21,9006.65,376631
MASI,2016-02-05,8983.59,9030.48,8963.8,9030.48,1723487
MASI,2016-02-04,8952.54,8989.49,8950,8989.49,840217
MASI,2016-02-03,8933.5,8950.72,8910.85,8950.72,1349517
MASI,2016-02-02,8901.15,8938.26,8881.08,8938.26,889004
MASI,2016-02-01,8890.66,8902.84,8859.64,8902.84,89508
MASI,2016-01-29,8895.78,8917.5,8888.65,8898.99,352634
MASI,2016-01-28,8864.66,8914.2,8849.48,8914.2,213189
MASI,2016-01-27,8864.5,8895.67,8846.46,8870.19,648643
MASI,2016-01-26,8864.12,8871.6,8846.41,8866.59,620020
MASI,2016-01-25,8866.3,8890.04,8861.13,8865.63,126914
MASI,2016-01-22,8859.53,8877.75,8849.8,8868.44,570117
MASI,2016-01-21,8863.02,8873.45,8857.76,8862.43,394139
MASI,2016-01-20,8877.39,8877.99,8839.34,8877.99,386036
MASI,2016-01-19,8866.74,8894.97,8858.46,8887.85,607519
MASI,2016-01-18,8875.06,8884.85,8848.64,8868.67,1762652
MASI,2016-01-15,8859.28,8873.72,8845.28,8853.56,628116
MASI,2016-01-14,8839.71,8868.09,8830.6,8852.28,2000239
MASI,2016-01-13,8831.12,8844.8,8809.74,8844.8,523677
MASI,2016-01-12,8807.61,8837.97,8803.58,8828.91,296927
MASI,2016-01-08,8836.69,8843.64,8820.9,8836.93,308464
MASI,2016-01-07,8841.51,8856.69,8823.62,8856.09,160375
MASI,2016-01-06,8834.07,8847.21,8817.81,8842.12,292394
MASI,2016-01-05,8882.22,8889.92,8823.19,8837.81,425945
MASI,2016-01-04,8918.89,8931.24,8868.95,8888.04,115282
MASI,2015-12-31,8867.46,8925.71,8843.28,8925.71,1420756
MASI,2015-12-30,8873.72,8873.72,8802.9,8868.85,644587
MASI,2015-12-29,8817.89,8873.96,8795.62,8873.96,4488518
MASI,2015-12-28,8885.18,8905.83,8836.22,8856.06,6284461
MASI,2015-12-23,8858.99,8893.1,8836.15,8893.1,4252889
MASI,2015-12-22,8862.78,8878.53,8848.41,8863.38,345376
MASI,2015-12-21,8861.95,8864.25,8789.89,8864.25,243025
MASI,2015-12-18,8843.7,8860.92,8821.78,8860.92,1414726
MASI,2015-12-17,8863.02,8870.07,8812.57,8846.45,440305
MASI,2015-12-16,8796.65,8870.44,8796.65,8864.75,568265
MASI,2015-12-15,8864.36,8884.87,8796.65,8796.65,1014141
MASI,2015-12-14,8871.15,8883.68,8836.8,8865.63,205275
MASI,2015-12-11,8866.93,8883.76,8847.28,8856.28,3690503
MASI,2015-12-10,8907.8,8920.21,8858.52,8874.88,20946144
MASI,2015-12-09,8976.44,8990.56,8910.13,8910.13,709824
MASI,2015-12-08,9032.88,9043.73,8998.44,9008.41,485790
MASI,2015-12-07,9065.94,9068.24,9017.34,9017.34,454709
MASI,2015-12-04,9075.98,9099.75,9027.76,9069.55,301408
MASI,2015-12-03,9039.33,9064.14,9034.78,9052.79,157645
MASI,2015-12-02,9082.84,9116.88,9050.97,9050.97,759905
MASI,2015-12-01,9085.12,9087.08,9050.43,9081.54,386026
MASI,2015-11-30,9075.21,9113.27,9051.23,9093.21,654874
MASI,2015-11-27,9108.71,9135.61,9079.33,9085.25,245115
MASI,2015-11-26,9105.24,9119.59,9044.11,9108.93,254890
MASI,2015-11-25,9103.71,9122.7,9095,9122.7,302194
MASI,2015-11-24,9105.2,9123.82,9094.76,9108.93,506714
MASI,2015-11-23,9183.85,9193.76,9105.42,9108.84,408833
MASI,2015-11-20,9178.89,9202.55,9152.9,9193.04,292622
MASI,2015-11-19,9183.61,9202.76,9159.73,9192.85,791683
MASI,2015-11-17,9218.09,9222.16,9177.11,9179.31,299796
MASI,2015-11-16,9274.79,9274.79,9192.24,9211.08,283074
MASI,2015-11-13,9226.66,9261.07,9175.23,9261.07,589691
MASI,2015-11-12,9253.53,9309.51,9231.46,9237.97,1488741
MASI,2015-11-11,9226.27,9272.16,9213.11,9268.27,708904
MASI,2015-11-10,9237.05,9247.97,9182.96,9212.45,1090013
MASI,2015-11-09,9198.75,9232.25,9176.68,9232.25,639524
MASI,2015-11-05,9113.25,9177.06,9073.95,9172.84,691506
MASI,2015-11-04,9089.23,9142.06,9059.69,9113.23,635597
MASI,2015-11-03,9078.97,9104.71,9054.83,9104.41,340493
MASI,2015-11-02,9073.76,9095.97,9059.35,9084.32,295969
MASI,2015-10-30,9025.51,9081.8,9000.75,9081.8,449933
MASI,2015-10-29,8984.84,9032.78,8982.65,9032.78,204970
MASI,2015-10-28,8981.54,9002.17,8977.97,8993.29,800466
MASI,2015-10-27,9014.16,9017.83,8948.93,8979.63,488231
MASI,2015-10-26,8998.8,9024.21,8974.01,9018.66,409578
MASI,2015-10-23,8938.93,9005.9,8921.04,9005.9,706721
MASI,2015-10-22,8958.35,8975.1,8940.6,8944.08,199893
MASI,2015-10-21,9016.22,9029.86,8972.28,8985.03,252748
MASI,2015-10-20,9030.93,9035.93,8988.29,9029.05,134123
MASI,2015-10-19,9007.41,9030.81,8945.62,9030.81,331504
MASI,2015-10-16,9020.48,9020.67,8969.47,9007.41,1482252
MASI,2015-10-14,8998.65,9022.65,8973.22,9022.65,338741
MASI,2015-10-13,9006.58,9006.58,8940.69,8989,763095
MASI,2015-10-12,9005.28,9053.02,8970.36,9053.02,322765
MASI,2015-10-09,8953.06,9020.26,8946.92,9020.26,547082
MASI,2015-10-08,8993.35,9024.82,8931.93,8965.86,805759
MASI,2015-10-07,9028.02,9028.02,8963.66,8993.97,834839
MASI,2015-10-06,9098.84,9136.52,9048.4,9048.4,400285
MASI,2015-10-05,9107.63,9112.42,9020.28,9100.04,1052937
MASI,2015-10-02,9097.46,9133.81,9082.07,9117.5,691764
MASI,2015-10-01,9110.38,9127.44,9085.64,9096.82,241436
MASI,2015-09-30,9148.8,9149.7,9114.29,9114.29,742759
MASI,2015-09-29,9151.17,9226.88,9133.67,9133.67,348021
MASI,2015-09-28,9216.67,9237.8,9155.76,9155.76,679884
MASI,2015-09-23,9095.04,9219.13,9091.33,9219.13,318320
MASI,2015-09-22,9087.68,9116.65,9054.4,9116.65,277351
MASI,2015-09-21,9067.81,9087.24,9037.5,9087.24,227825
MASI,2015-09-18,9202.52,9202.52,9061.89,9063.19,1086851
MASI,2015-09-17,9266.19,9269.43,9200.22,9200.22,336514
MASI,2015-09-16,9263.23,9302.29,9239.41,9299.9,301428
MASI,2015-09-15,9282.59,9307.59,9250.03,9266.24,302605
MASI,2015-09-14,9274.68,9334.35,9261.57,9333.84,206323
MASI,2015-09-11,9277.72,9321.89,9271.63,9301.77,218841
MASI,2015-09-10,9329.8,9338.87,9279.12,9326.39,84080
MASI,2015-09-09,9281.88,9318.99,9280.08,9306.06,221810
MASI,2015-09-08,9281.83,9319.72,9258.72,9296.55,90347
MASI,2015-09-07,9264.73,9285.57,9244.51,9285.57,360779
MASI,2015-09-04,9302.59,9315.14,9247.04,9307.51,374059
MASI,2015-09-03,9229.59,9301.86,9215.82,9301.86,287307
MASI,2015-09-02,9223.06,9266.32,9192.28,9234.05,448743
MASI,2015-09-01,9290.98,9292.67,9233.16,9233.16,334914
MASI,2015-08-31,9299.97,9345.7,9273.18,9345.7,254250
MASI,2015-08-28,9329.3,9330.53,9287.97,9307.37,220550
