Company,Date,Open,High,Low,Close,Volume
NSE 20 SHARE INDEX,2016-04-25,4019.85,4019.85,4019.85,4019.85,6728200
NSE 20 SHARE INDEX,2016-04-22,4010.82,4010.82,4010.82,4010.82,21409500
NSE 20 SHARE INDEX,2016-04-21,3968.75,3968.75,3968.75,3968.75,15884400
NSE 20 SHARE INDEX,2016-04-20,3939.5,3939.5,3939.5,3939.5,21074600
NSE 20 SHARE INDEX,2016-04-19,3934.58,3934.58,3934.58,3934.58,38523000
NSE 20 SHARE INDEX,2016-04-18,3929.51,3929.51,3929.51,3929.51,16988500
NSE 20 SHARE INDEX,2016-04-15,3920,3920,3920,3920,16909400
NSE 20 SHARE INDEX,2016-04-14,3901.45,3901.45,3901.45,3901.45,11564200
NSE 20 SHARE INDEX,2016-04-13,3909.47,3909.47,3909.47,3909.47,13781000
NSE 20 SHARE INDEX,2016-04-12,3925.32,3925.32,3925.32,3925.32,12038800
NSE 20 SHARE INDEX,2016-04-11,3958.57,3958.57,3958.57,3958.57,8389800
NSE 20 SHARE INDEX,2016-04-08,3999.33,3999.33,3999.33,3999.33,15301700
NSE 20 SHARE INDEX,2016-04-07,4054.29,4054.29,4054.29,4054.29,9516200
NSE 20 SHARE INDEX,2016-04-06,4030,4030,4030,4030,4102000
NSE 20 SHARE INDEX,2016-04-05,4016.64,4016.64,4016.64,4016.64,31373300
NSE 20 SHARE INDEX,2016-04-04,4008.5,4008.5,4008.5,4008.5,7140400
NSE 20 SHARE INDEX,2016-04-01,3996.38,3996.38,3996.38,3996.38,11379300
NSE 20 SHARE INDEX,2016-03-31,3982.09,3982.09,3982.09,3982.09,25594300
NSE 20 SHARE INDEX,2016-03-30,3981.33,3981.33,3981.33,3981.33,11628000
NSE 20 SHARE INDEX,2016-03-29,3995.56,3995.56,3995.56,3995.56,19078700
NSE 20 SHARE INDEX,2016-03-24,4001.36,4001.36,4001.36,4001.36,18241000
NSE 20 SHARE INDEX,2016-03-23,3991.95,3991.95,3991.95,3991.95,15816100
NSE 20 SHARE INDEX,2016-03-22,3957.06,3957.06,3957.06,3957.06,29807800
NSE 20 SHARE INDEX,2016-03-21,3938.22,3938.22,3938.22,3938.22,20749300
NSE 20 SHARE INDEX,2016-03-18,3946.19,3946.19,3946.19,3946.19,43199400
NSE 20 SHARE INDEX,2016-03-17,3927.65,3927.65,3927.65,3927.65,32307800
NSE 20 SHARE INDEX,2016-03-16,3925.25,3925.25,3925.25,3925.25,26147400
NSE 20 SHARE INDEX,2016-03-15,3921.1,3921.1,3921.1,3921.1,16902700
NSE 20 SHARE INDEX,2016-03-14,3953.13,3953.13,3953.13,3953.13,22108700
NSE 20 SHARE INDEX,2016-03-11,3958.82,3958.82,3958.82,3958.82,20816200
NSE 20 SHARE INDEX,2016-03-10,3949.82,3949.82,3949.82,3949.82,20203800
NSE 20 SHARE INDEX,2016-03-09,3951.42,3951.42,3951.42,3951.42,16921200
NSE 20 SHARE INDEX,2016-03-08,3941.46,3941.46,3941.46,3941.46,29152000
NSE 20 SHARE INDEX,2016-03-07,3980.09,3980.09,3980.09,3980.09,22286900
NSE 20 SHARE INDEX,2016-03-04,3981.47,3981.47,3981.47,3981.47,15198600
NSE 20 SHARE INDEX,2016-03-03,3932.48,3932.48,3932.48,3932.48,34220800
NSE 20 SHARE INDEX,2016-03-02,3932.86,3932.86,3932.86,3932.86,29640400
NSE 20 SHARE INDEX,2016-03-01,3884.01,3884.01,3884.01,3884.01,10489900
NSE 20 SHARE INDEX,2016-02-29,3862.24,3862.24,3862.24,3862.24,7353900
NSE 20 SHARE INDEX,2016-02-26,3871.62,3871.62,3871.62,3871.62,7999700
NSE 20 SHARE INDEX,2016-02-25,3867.06,3867.06,3867.06,3867.06,10247300
NSE 20 SHARE INDEX,2016-02-24,3850.93,3850.93,3850.93,3850.93,17938200
NSE 20 SHARE INDEX,2016-02-23,3844.58,3844.58,3844.58,3844.58,6322700
NSE 20 SHARE INDEX,2016-02-22,3814.06,3814.06,3814.06,3814.06,6576100
NSE 20 SHARE INDEX,2016-02-19,3834.57,3834.57,3834.57,3834.57,6493600
NSE 20 SHARE INDEX,2016-02-18,3804.73,3804.73,3804.73,3804.73,30490200
NSE 20 SHARE INDEX,2016-02-17,3815.4,3815.4,3815.4,3815.4,9915600
NSE 20 SHARE INDEX,2016-02-16,3789.59,3789.59,3789.59,3789.59,16939200
NSE 20 SHARE INDEX,2016-02-15,3794.41,3794.41,3794.41,3794.41,7684600
NSE 20 SHARE INDEX,2016-02-12,3790.54,3790.54,3790.54,3790.54,16562300
NSE 20 SHARE INDEX,2016-02-11,3825.18,3825.18,3825.18,3825.18,15934000
NSE 20 SHARE INDEX,2016-02-10,3851.07,3851.07,3851.07,3851.07,7867700
NSE 20 SHARE INDEX,2016-02-09,3853.56,3853.56,3853.56,3853.56,22871700
NSE 20 SHARE INDEX,2016-02-08,3844.39,3844.39,3844.39,3844.39,5159800
NSE 20 SHARE INDEX,2016-02-05,3833.07,3833.07,3833.07,3833.07,22431500
NSE 20 SHARE INDEX,2016-02-04,3785.73,3785.73,3785.73,3785.73,21942200
NSE 20 SHARE INDEX,2016-02-03,3805.15,3805.15,3805.15,3805.15,22806400
NSE 20 SHARE INDEX,2016-02-02,3781.36,3781.36,3781.36,3781.36,22789400
NSE 20 SHARE INDEX,2016-02-01,3767.24,3767.24,3767.24,3767.24,8418100
NSE 20 SHARE INDEX,2016-01-29,3773.17,3773.17,3773.17,3773.17,15556800
NSE 20 SHARE INDEX,2016-01-28,3763.36,3763.36,3763.36,3763.36,18370000
NSE 20 SHARE INDEX,2016-01-27,3759.86,3759.86,3759.86,3759.86,14767400
NSE 20 SHARE INDEX,2016-01-26,3745.38,3745.38,3745.38,3745.38,27545000
NSE 20 SHARE INDEX,2016-01-25,3752.45,3752.45,3752.45,3752.45,37554800
NSE 20 SHARE INDEX,2016-01-22,3747.4,3747.4,3747.4,3747.4,27377100
NSE 20 SHARE INDEX,2016-01-21,3759.94,3759.94,3759.94,3759.94,15369100
NSE 20 SHARE INDEX,2016-01-20,3796.49,3796.49,3796.49,3796.49,30431200
NSE 20 SHARE INDEX,2016-01-19,3835.1,3835.1,3835.1,3835.1,28710500
NSE 20 SHARE INDEX,2016-01-18,3824.6,3824.6,3824.6,3824.6,7656400
NSE 20 SHARE INDEX,2016-01-15,3839.29,3839.29,3839.29,3839.29,11965000
NSE 20 SHARE INDEX,2016-01-14,3835.78,3835.78,3835.78,3835.78,14965700
NSE 20 SHARE INDEX,2016-01-13,3880.13,3880.13,3880.13,3880.13,14556900
NSE 20 SHARE INDEX,2016-01-12,3910.14,3910.14,3910.14,3910.14,15513100
NSE 20 SHARE INDEX,2016-01-11,3929.92,3929.92,3929.92,3929.92,15076100
NSE 20 SHARE INDEX,2016-01-08,3940.42,3940.42,3940.42,3940.42,41819400
NSE 20 SHARE INDEX,2016-01-07,4003.11,4003.11,4003.11,4003.11,7428400
NSE 20 SHARE INDEX,2016-01-06,4008.53,4008.53,4008.53,4008.53,10051100
NSE 20 SHARE INDEX,2016-01-05,3974.58,3974.58,3974.58,3974.58,17556000
NSE 20 SHARE INDEX,2016-01-04,4007,4007,4007,4007,5382700
NSE 20 SHARE INDEX,2015-12-31,4040.75,4040.75,4040.75,4040.75,5033900
NSE 20 SHARE INDEX,2015-12-30,3992.57,3992.57,3992.57,3992.57,32839100
NSE 20 SHARE INDEX,2015-12-29,4004.91,4004.91,4004.91,4004.91,8881400
NSE 20 SHARE INDEX,2015-12-28,3980.57,3980.57,3980.57,3980.57,9118100
NSE 20 SHARE INDEX,2015-12-24,3955.73,3955.73,3955.73,3955.73,2859000
NSE 20 SHARE INDEX,2015-12-23,3918.75,3918.75,3918.75,3918.75,25966800
NSE 20 SHARE INDEX,2015-12-22,3954.54,3954.54,3954.54,3954.54,27976000
NSE 20 SHARE INDEX,2015-12-21,4008.63,4008.63,4008.63,4008.63,19560900
NSE 20 SHARE INDEX,2015-12-18,3989.95,3989.95,3989.95,3989.95,18265800
NSE 20 SHARE INDEX,2015-12-17,4005.22,4005.22,4005.22,4005.22,17461300
NSE 20 SHARE INDEX,2015-12-16,4011.66,4011.66,4011.66,4011.66,30092900
NSE 20 SHARE INDEX,2015-12-15,3987.57,3987.57,3987.57,3987.57,29693600
NSE 20 SHARE INDEX,2015-12-14,3968.2,3968.2,3968.2,3968.2,15491500
NSE 20 SHARE INDEX,2015-12-11,3995.09,3995.09,3995.09,3995.09,22728600
NSE 20 SHARE INDEX,2015-12-10,3986.28,3986.28,3986.28,3986.28,12114200
NSE 20 SHARE INDEX,2015-12-09,4002.63,4002.63,4002.63,4002.63,13309500
NSE 20 SHARE INDEX,2015-12-08,3994.88,3994.88,3994.88,3994.88,18750700
NSE 20 SHARE INDEX,2015-12-07,3990.02,3990.02,3990.02,3990.02,30352900
NSE 20 SHARE INDEX,2015-12-04,3990.64,3990.64,3990.64,3990.64,17674600
NSE 20 SHARE INDEX,2015-12-03,3994.49,3994.49,3994.49,3994.49,10466800
NSE 20 SHARE INDEX,2015-12-02,3989.87,3989.87,3989.87,3989.87,13215900
NSE 20 SHARE INDEX,2015-12-01,3978.17,3978.17,3978.17,3978.17,7334200
NSE 20 SHARE INDEX,2015-11-30,4016.18,4016.18,4016.18,4016.18,26749200
NSE 20 SHARE INDEX,2015-11-27,3994.56,3994.56,3994.56,3994.56,9668900
NSE 20 SHARE INDEX,2015-11-25,4044.72,4044.72,4044.72,4044.72,12082900
NSE 20 SHARE INDEX,2015-11-24,4020.55,4020.55,4020.55,4020.55,21959000
NSE 20 SHARE INDEX,2015-11-23,4021.14,4021.14,4021.14,4021.14,13384600
NSE 20 SHARE INDEX,2015-11-20,3992.58,3992.58,3992.58,3992.58,18058500
NSE 20 SHARE INDEX,2015-11-19,3971.3,3971.3,3971.3,3971.3,24108000
NSE 20 SHARE INDEX,2015-11-18,3946.99,3946.99,3946.99,3946.99,15299900
NSE 20 SHARE INDEX,2015-11-17,3950.97,3950.97,3950.97,3950.97,14336100
NSE 20 SHARE INDEX,2015-11-16,3928.72,3928.72,3928.72,3928.72,28248800
NSE 20 SHARE INDEX,2015-11-13,3917.64,3917.64,3917.64,3917.64,12143000
NSE 20 SHARE INDEX,2015-11-12,3916.62,3916.62,3916.62,3916.62,13109900
NSE 20 SHARE INDEX,2015-11-11,3919.1,3919.1,3919.1,3919.1,10241600
NSE 20 SHARE INDEX,2015-11-10,3887.53,3887.53,3887.53,3887.53,21084400
NSE 20 SHARE INDEX,2015-11-09,3892.84,3892.84,3892.84,3892.84,8035100
NSE 20 SHARE INDEX,2015-11-06,3872.57,3872.57,3872.57,3872.57,17532700
NSE 20 SHARE INDEX,2015-11-05,3868.09,3868.09,3868.09,3868.09,53586600
NSE 20 SHARE INDEX,2015-11-04,3830.15,3830.15,3830.15,3830.15,13305500
NSE 20 SHARE INDEX,2015-11-03,3829.91,3829.91,3829.91,3829.91,42552200
NSE 20 SHARE INDEX,2015-11-02,3856.75,3856.75,3856.75,3856.75,5276400
NSE 20 SHARE INDEX,2015-10-30,3868.83,3868.83,3868.83,3868.83,14828600
NSE 20 SHARE INDEX,2015-10-29,3884.13,3884.13,3884.13,3884.13,92468000
NSE 20 SHARE INDEX,2015-10-28,3905.88,3905.88,3905.88,3905.88,27320300
NSE 20 SHARE INDEX,2015-10-27,3913.51,3913.51,3913.51,3913.51,10333300
NSE 20 SHARE INDEX,2015-10-26,3936.6,3936.6,3936.6,3936.6,7662100
NSE 20 SHARE INDEX,2015-10-23,3952.97,3952.97,3952.97,3952.97,26557600
NSE 20 SHARE INDEX,2015-10-22,3935.88,3935.88,3935.88,3935.88,10781600
NSE 20 SHARE INDEX,2015-10-21,3909.27,3909.27,3909.27,3909.27,30510300
NSE 20 SHARE INDEX,2015-10-19,3930.32,3930.32,3930.32,3930.32,6881100
NSE 20 SHARE INDEX,2015-10-16,3901.13,3901.13,3901.13,3901.13,26169100
NSE 20 SHARE INDEX,2015-10-15,3868.18,3868.18,3868.18,3868.18,33862500
NSE 20 SHARE INDEX,2015-10-14,3875.84,3875.84,3875.84,3875.84,42058900
NSE 20 SHARE INDEX,2015-10-13,3978.7,3978.7,3978.7,3978.7,20648300
NSE 20 SHARE INDEX,2015-10-12,3991.49,3991.49,3991.49,3991.49,13548300
NSE 20 SHARE INDEX,2015-10-09,4017.34,4017.34,4017.34,4017.34,13606600
NSE 20 SHARE INDEX,2015-10-08,4041.35,4041.35,4041.35,4041.35,6679100
NSE 20 SHARE INDEX,2015-10-07,4071.56,4071.56,4071.56,4071.56,43327900
NSE 20 SHARE INDEX,2015-10-06,4064.16,4064.16,4064.16,4064.16,2999700
NSE 20 SHARE INDEX,2015-10-05,4084.36,4084.36,4084.36,4084.36,9589400
NSE 20 SHARE INDEX,2015-10-02,4109.6,4109.6,4109.6,4109.6,24336300
NSE 20 SHARE INDEX,2015-10-01,4153,4153,4153,4153,14878500
NSE 20 SHARE INDEX,2015-09-30,4173.52,4173.52,4173.52,4173.52,20744900
NSE 20 SHARE INDEX,2015-09-29,4189.22,4189.22,4189.22,4189.22,21243700
NSE 20 SHARE INDEX,2015-09-28,4206.15,4206.15,4206.15,4206.15,18892500
NSE 20 SHARE INDEX,2015-09-25,4221.1,4221.1,4221.1,4221.1,13682400
NSE 20 SHARE INDEX,2015-09-24,4222.55,4222.55,4222.55,4222.55,8869200
NSE 20 SHARE INDEX,2015-09-23,4207.27,4207.27,4207.27,4207.27,12332200
NSE 20 SHARE INDEX,2015-09-22,4212.11,4212.11,4212.11,4212.11,14482300
NSE 20 SHARE INDEX,2015-09-21,4242.26,4242.26,4242.26,4242.26,7992100
NSE 20 SHARE INDEX,2015-09-18,4236.26,4236.26,4236.26,4236.26,13365900
NSE 20 SHARE INDEX,2015-09-17,4248.95,4248.95,4248.95,4248.95,14647200
NSE 20 SHARE INDEX,2015-09-16,4257.27,4257.27,4257.27,4257.27,17152400
NSE 20 SHARE INDEX,2015-09-15,4250.6,4250.6,4250.6,4250.6,20952900
NSE 20 SHARE INDEX,2015-09-14,4234.66,4234.66,4234.66,4234.66,10840800
NSE 20 SHARE INDEX,2015-09-11,4210.02,4210.02,4210.02,4210.02,8618800
NSE 20 SHARE INDEX,2015-09-10,4217.78,4217.78,4217.78,4217.78,18074800
NSE 20 SHARE INDEX,2015-09-09,4219.89,4219.89,4219.89,4219.89,62518700
NSE 20 SHARE INDEX,2015-09-08,4216.83,4216.83,4216.83,4216.83,22952200
NSE 20 SHARE INDEX,2015-09-07,4194.73,4194.73,4194.73,4194.73,17687100
NSE 20 SHARE INDEX,2015-09-04,4134.41,4134.41,4134.41,4134.41,15831000
NSE 20 SHARE INDEX,2015-09-03,4153.31,4153.31,4153.31,4153.31,11174200
NSE 20 SHARE INDEX,2015-09-02,4127.08,4127.08,4127.08,4127.08,17583800
NSE 20 SHARE INDEX,2015-09-01,4153.21,4153.21,4153.21,4153.21,8328100
NSE 20 SHARE INDEX,2015-08-31,4176.59,4176.59,4176.59,4176.59,11311900
NSE 20 SHARE INDEX,2015-08-28,4101.67,4101.67,4101.67,4101.67,49118700
NSE 20 SHARE INDEX,2015-08-27,4080.83,4080.83,4080.83,4080.83,25432700
NSE 20 SHARE INDEX,2015-08-26,4171.35,4171.35,4171.35,4171.35,15283000
NSE 20 SHARE INDEX,2015-08-25,4242.73,4242.73,4242.73,4242.73,13786200
NSE 20 SHARE INDEX,2015-08-24,4337.47,4337.47,4337.47,4337.47,12859700
NSE 20 SHARE INDEX,2015-08-21,4405.29,4405.29,4405.29,4405.29,53112800
NSE 20 SHARE INDEX,2015-08-20,4429.87,4429.87,4429.87,4429.87,90555800
NSE 20 SHARE INDEX,2015-08-19,4464.74,4464.74,4464.74,4464.74,19122200
NSE 20 SHARE INDEX,2015-08-18,4482.19,4482.19,4482.19,4482.19,14483100
NSE 20 SHARE INDEX,2015-08-17,4509.84,4509.84,4509.84,4509.84,6736900
NSE 20 SHARE INDEX,2015-08-14,4496.23,4496.23,4496.23,4496.23,27040500
NSE 20 SHARE INDEX,2015-08-13,4495.52,4495.52,4495.52,4495.52,17010800
NSE 20 SHARE INDEX,2015-08-12,4499.06,4499.06,4499.06,4499.06,8869500
NSE 20 SHARE INDEX,2015-08-11,4519.63,4519.63,4519.63,4519.63,21906500
NSE 20 SHARE INDEX,2015-08-10,4483.58,4483.58,4483.58,4483.58,17001100
NSE 20 SHARE INDEX,2015-08-07,4415.09,4415.09,4415.09,4415.09,11245500
NSE 20 SHARE INDEX,2015-08-06,4350.7,4350.7,4350.7,4350.7,47464700
NSE 20 SHARE INDEX,2015-08-05,4317.23,4317.23,4317.23,4317.23,60979600
NSE 20 SHARE INDEX,2015-08-04,4343.16,4343.16,4343.16,4343.16,104500896
NSE 20 SHARE INDEX,2015-08-03,4354.99,4354.99,4354.99,4354.99,26624700
NSE 20 SHARE INDEX,2015-07-31,4404.72,4404.72,4404.72,4404.72,36810600
NSE 20 SHARE INDEX,2015-07-30,4487.38,4487.38,4487.38,4487.38,8661600
NSE 20 SHARE INDEX,2015-07-29,4532.28,4532.28,4532.28,4532.28,33950000
NSE 20 SHARE INDEX,2015-07-28,4485.71,4485.71,4485.71,4485.71,31023100
NSE 20 SHARE INDEX,2015-07-27,4467.36,4467.36,4467.36,4467.36,17471100
NSE 20 SHARE INDEX,2015-07-24,4500.43,4500.43,4500.43,4500.43,20703100
NSE 20 SHARE INDEX,2015-07-23,4539.47,4539.47,4539.47,4539.47,16713100
NSE 20 SHARE INDEX,2015-07-22,4578.62,4578.62,4578.62,4578.62,11032700
NSE 20 SHARE INDEX,2015-07-21,4605.25,4605.25,4605.25,4605.25,36305000
NSE 20 SHARE INDEX,2015-07-20,4627.9,4627.9,4627.9,4627.9,25297500
NSE 20 SHARE INDEX,2015-07-17,4638.44,4638.44,4638.44,4638.44,18987400
NSE 20 SHARE INDEX,2015-07-16,4676.16,4676.16,4676.16,4676.16,24191600
NSE 20 SHARE INDEX,2015-07-15,4690.16,4690.16,4690.16,4690.16,78816096
NSE 20 SHARE INDEX,2015-07-14,4692.17,4692.17,4692.17,4692.17,24561800
NSE 20 SHARE INDEX,2015-07-13,4723.76,4723.76,4723.76,4723.76,22244900
NSE 20 SHARE INDEX,2015-07-10,4727.46,4727.46,4727.46,4727.46,22525000
NSE 20 SHARE INDEX,2015-07-09,4754.66,4754.66,4754.66,4754.66,70048704
NSE 20 SHARE INDEX,2015-07-08,4762.87,4762.87,4762.87,4762.87,58801000
NSE 20 SHARE INDEX,2015-07-07,4815.28,4815.28,4815.28,4815.28,19279100
NSE 20 SHARE INDEX,2015-07-06,4814.11,4814.11,4814.11,4814.11,32105900
NSE 20 SHARE INDEX,2015-07-03,4812.57,4812.57,4812.57,4812.57,5139700
NSE 20 SHARE INDEX,2015-07-02,4839.6,4839.6,4839.6,4839.6,10301300
NSE 20 SHARE INDEX,2015-07-01,4858.42,4858.42,4858.42,4858.42,23815600
NSE 20 SHARE INDEX,2015-06-30,4906.07,4906.07,4906.07,4906.07,176908992
NSE 20 SHARE INDEX,2015-06-29,4837.58,4837.58,4837.58,4837.58,16575900
NSE 20 SHARE INDEX,2015-06-26,4810.36,4810.36,4810.36,4810.36,13529600
NSE 20 SHARE INDEX,2015-06-25,4798.73,4798.73,4798.73,4798.73,37060400
NSE 20 SHARE INDEX,2015-06-24,4793.77,4793.77,4793.77,4793.77,42561000
NSE 20 SHARE INDEX,2015-06-23,4776.35,4776.35,4776.35,4776.35,26037200
NSE 20 SHARE INDEX,2015-06-22,4780.48,4780.48,4780.48,4780.48,15601100
NSE 20 SHARE INDEX,2015-06-19,4778.63,4778.63,4778.63,4778.63,21082700
NSE 20 SHARE INDEX,2015-06-18,4796.26,4796.26,4796.26,4796.26,52284000
NSE 20 SHARE INDEX,2015-06-17,4790.42,4790.42,4790.42,4790.42,5606700
NSE 20 SHARE INDEX,2015-06-16,4773.23,4773.23,4773.23,4773.23,15625500
NSE 20 SHARE INDEX,2015-06-15,4759.58,4759.58,4759.58,4759.58,9121200
NSE 20 SHARE INDEX,2015-06-12,4765.02,4765.02,4765.02,4765.02,8430900
NSE 20 SHARE INDEX,2015-06-11,4744.95,4744.95,4744.95,4744.95,20420600
NSE 20 SHARE INDEX,2015-06-10,4744.66,4744.66,4744.66,4744.66,17508700
NSE 20 SHARE INDEX,2015-06-09,4745.42,4745.42,4745.42,4745.42,24884100
NSE 20 SHARE INDEX,2015-06-08,4761.44,4761.44,4761.44,4761.44,18848300
NSE 20 SHARE INDEX,2015-06-05,4784.07,4784.07,4784.07,4784.07,8591800
NSE 20 SHARE INDEX,2015-06-04,4773.79,4773.79,4773.79,4773.79,16494100
NSE 20 SHARE INDEX,2015-06-03,4790.5,4790.5,4790.5,4790.5,31552800
NSE 20 SHARE INDEX,2015-06-02,4816.66,4816.66,4816.66,4816.66,16534900
NSE 20 SHARE INDEX,2015-05-29,4786.74,4786.74,4786.74,4786.74,55948200
NSE 20 SHARE INDEX,2015-05-28,4805.89,4805.89,4805.89,4805.89,20313500
NSE 20 SHARE INDEX,2015-05-27,4835.75,4835.75,4835.75,4835.75,74349400
NSE 20 SHARE INDEX,2015-05-26,4853.44,4853.44,4853.44,4853.44,22116100
NSE 20 SHARE INDEX,2015-05-25,4858.61,4858.61,4858.61,4858.61,16961200
NSE 20 SHARE INDEX,2015-05-22,4879.95,4879.95,4879.95,4879.95,17424400
NSE 20 SHARE INDEX,2015-05-21,4928.91,4928.91,4928.91,4928.91,16021300
NSE 20 SHARE INDEX,2015-05-20,4924.45,4924.45,4924.45,4924.45,31179100
NSE 20 SHARE INDEX,2015-05-19,4941.71,4941.71,4941.71,4941.71,15880500
NSE 20 SHARE INDEX,2015-05-18,4932.32,4932.32,4932.32,4932.32,12289800
NSE 20 SHARE INDEX,2015-05-15,4980.71,4980.71,4980.71,4980.71,31714900
NSE 20 SHARE INDEX,2015-05-14,4979.71,4979.71,4979.71,4979.71,32016500
NSE 20 SHARE INDEX,2015-05-13,4980.48,4980.48,4980.48,4980.48,35937300
NSE 20 SHARE INDEX,2015-05-12,5012.94,5012.94,5012.94,5012.94,32657100
NSE 20 SHARE INDEX,2015-05-11,5042.52,5042.52,5042.52,5042.52,23008400
NSE 20 SHARE INDEX,2015-05-08,5070.75,5070.75,5070.75,5070.75,38919100
NSE 20 SHARE INDEX,2015-05-07,5074.76,5074.76,5074.76,5074.76,34909200
NSE 20 SHARE INDEX,2015-05-06,5083.94,5083.94,5083.94,5083.94,21967100
NSE 20 SHARE INDEX,2015-05-05,5100.51,5100.51,5100.51,5100.51,12525500
NSE 20 SHARE INDEX,2015-05-04,5085.4,5085.4,5085.4,5085.4,16501500
NSE 20 SHARE INDEX,2015-04-30,5091.43,5091.43,5091.43,5091.43,14209000
NSE 20 SHARE INDEX,2015-04-29,5061.11,5061.11,5061.11,5061.11,31139100
NSE 20 SHARE INDEX,2015-04-28,5055,5055,5055,5055,8030900
NSE 20 SHARE INDEX,2015-04-27,5056.27,5056.27,5056.27,5056.27,7990100
NSE 20 SHARE INDEX,2015-04-24,5061.09,5061.09,5061.09,5061.09,23885900
NSE 20 SHARE INDEX,2015-04-23,5026.79,5026.79,5026.79,5026.79,21055200
NSE 20 SHARE INDEX,2015-04-22,5042.85,5042.85,5042.85,5042.85,13548500
NSE 20 SHARE INDEX,2015-04-21,5073.86,5073.86,5073.86,5073.86,15318700
NSE 20 SHARE INDEX,2015-04-20,5102.04,5102.04,5102.04,5102.04,10321800
NSE 20 SHARE INDEX,2015-04-17,5093,5093,5093,5093,20160000
NSE 20 SHARE INDEX,2015-04-16,5078.74,5078.74,5078.74,5078.74,12731400
NSE 20 SHARE INDEX,2015-04-15,5126.02,5126.02,5126.02,5126.02,7177100
NSE 20 SHARE INDEX,2015-04-14,5128.02,5128.02,5128.02,5128.02,14309800
NSE 20 SHARE INDEX,2015-04-13,5136.2,5136.2,5136.2,5136.2,11143900
NSE 20 SHARE INDEX,2015-04-10,5123.97,5123.97,5123.97,5123.97,35180200
NSE 20 SHARE INDEX,2015-04-09,5128.03,5128.03,5128.03,5128.03,28847600
NSE 20 SHARE INDEX,2015-04-08,5142.35,5142.35,5142.35,5142.35,35032900
NSE 20 SHARE INDEX,2015-04-07,5179.76,5179.76,5179.76,5179.76,34053300
NSE 20 SHARE INDEX,2015-04-02,5196.86,5196.86,5196.86,5196.86,28249300
NSE 20 SHARE INDEX,2015-04-01,5240.53,5240.53,5240.53,5240.53,48429400
NSE 20 SHARE INDEX,2015-03-31,5248.16,5248.16,5248.16,5248.16,17719800
NSE 20 SHARE INDEX,2015-03-30,5242.62,5242.62,5242.62,5242.62,13306800
NSE 20 SHARE INDEX,2015-03-27,5242.35,5242.35,5242.35,5242.35,17078300
NSE 20 SHARE INDEX,2015-03-26,5252.74,5252.74,5252.74,5252.74,37146900
NSE 20 SHARE INDEX,2015-03-25,5275.1,5275.1,5275.1,5275.1,19205700
NSE 20 SHARE INDEX,2015-03-24,5254.6,5254.6,5254.6,5254.6,19856400
NSE 20 SHARE INDEX,2015-03-23,5265.67,5265.67,5265.67,5265.67,12285200
NSE 20 SHARE INDEX,2015-03-20,5304.41,5304.41,5304.41,5304.41,15503400
NSE 20 SHARE INDEX,2015-03-19,5346.56,5346.56,5346.56,5346.56,23169500
NSE 20 SHARE INDEX,2015-03-18,5342.36,5342.36,5342.36,5342.36,15381300
NSE 20 SHARE INDEX,2015-03-17,5313.84,5313.84,5313.84,5313.84,22249000
NSE 20 SHARE INDEX,2015-03-16,5342.17,5342.17,5342.17,5342.17,17825500
NSE 20 SHARE INDEX,2015-03-13,5350.3,5350.3,5350.3,5350.3,15262000
NSE 20 SHARE INDEX,2015-03-12,5347.54,5347.54,5347.54,5347.54,22177100
NSE 20 SHARE INDEX,2015-03-11,5362.43,5362.43,5362.43,5362.43,14902600
NSE 20 SHARE INDEX,2015-03-10,5368.69,5368.69,5368.69,5368.69,27701700
NSE 20 SHARE INDEX,2015-03-09,5371.69,5371.69,5371.69,5371.69,13535200
NSE 20 SHARE INDEX,2015-03-06,5411.05,5411.05,5411.05,5411.05,20782300
NSE 20 SHARE INDEX,2015-03-05,5411.05,5411.05,5411.05,5411.05,21869400
NSE 20 SHARE INDEX,2015-03-04,5461.08,5461.08,5461.08,5461.08,40222000
NSE 20 SHARE INDEX,2015-03-03,5474.45,5474.45,5474.45,5474.45,49819800
NSE 20 SHARE INDEX,2015-03-02,5499.64,5499.64,5499.64,5499.64,17505600
NSE 20 SHARE INDEX,2015-02-27,5491.37,5491.37,5491.37,5491.37,23212200
NSE 20 SHARE INDEX,2015-02-26,5475.84,5475.84,5475.84,5475.84,19623000
NSE 20 SHARE INDEX,2015-02-25,5467.78,5467.78,5467.78,5467.78,52064200
NSE 20 SHARE INDEX,2015-02-24,5455.23,5455.23,5455.23,5455.23,13370100
NSE 20 SHARE INDEX,2015-02-23,5455.84,5455.84,5455.84,5455.84,22962500
NSE 20 SHARE INDEX,2015-02-20,5465.9,5465.9,5465.9,5465.9,17667100
NSE 20 SHARE INDEX,2015-02-19,5473.81,5473.81,5473.81,5473.81,16170200
NSE 20 SHARE INDEX,2015-02-18,5446.04,5446.04,5446.04,5446.04,25529800
NSE 20 SHARE INDEX,2015-02-17,5403.72,5403.72,5403.72,5403.72,14953200
NSE 20 SHARE INDEX,2015-02-16,5357.69,5357.69,5357.69,5357.69,7332700
NSE 20 SHARE INDEX,2015-02-13,5340.08,5340.08,5340.08,5340.08,35537500
NSE 20 SHARE INDEX,2015-02-12,5333.86,5333.86,5333.86,5333.86,15813200
NSE 20 SHARE INDEX,2015-02-11,5330.01,5330.01,5330.01,5330.01,24943400
