Company,Date,Open,High,Low,Close,Volume
TUNINDEX,2016-12-20,0,0,0,5424.11,459882
TUNINDEX,2016-12-19,0,0,0,5420.34,484196
TUNINDEX,2016-12-16,0,0,0,5432.21,523905
TUNINDEX,2016-12-15,0,0,0,5432.1,689485
TUNINDEX,2016-12-14,0,0,0,5457.91,715376
TUNINDEX,2016-12-13,0,0,0,5465.69,657631
TUNINDEX,2016-12-09,0,0,0,5461.83,361029
TUNINDEX,2016-12-08,0,0,0,5467.06,1066167
TUNINDEX,2016-12-07,0,0,0,5475.45,787160
TUNINDEX,2016-12-06,0,0,0,5490.39,669924
TUNINDEX,2016-12-05,0,0,0,5492.88,414647
TUNINDEX,2016-12-02,0,0,0,5510.67,485306
TUNINDEX,2016-12-01,0,0,0,5518.26,632071
TUNINDEX,2016-11-30,0,0,0,5521.14,0
TUNINDEX,2016-11-29,0,0,0,5524.83,0
TUNINDEX,2016-11-28,0,0,0,5526.18,0
TUNINDEX,2016-11-25,0,0,0,5523.21,1165546
TUNINDEX,2016-11-24,0,0,0,5515.11,557559
TUNINDEX,2016-11-23,0,0,0,5517.06,656018
TUNINDEX,2016-11-22,0,0,0,5541.24,672151
TUNINDEX,2016-11-21,0,0,0,5556.43,754502
TUNINDEX,2016-11-18,0,0,0,5544.64,530364
TUNINDEX,2016-11-17,0,0,0,5558.43,848064
TUNINDEX,2016-11-16,0,0,0,5564.55,889795
TUNINDEX,2016-11-15,0,0,0,5563.47,1776969
TUNINDEX,2016-11-14,0,0,0,5539.07,1595103
TUNINDEX,2016-11-11,0,0,0,5510.41,884369
TUNINDEX,2016-11-10,0,0,0,5519.46,1401001
TUNINDEX,2016-11-09,0,0,0,5518.93,1119686
TUNINDEX,2016-11-08,0,0,0,5541.73,1225931
TUNINDEX,2016-11-07,0,0,0,5536.53,1758167
TUNINDEX,2016-11-04,0,0,0,5509.19,1611758
TUNINDEX,2016-11-03,0,0,0,5529.6,1966435
TUNINDEX,2016-11-02,0,0,0,5521.75,1737419
TUNINDEX,2016-11-01,0,0,0,5499.25,3494151
TUNINDEX,2016-10-31,0,0,0,5489.47,1738221
TUNINDEX,2016-10-28,0,0,0,5479.3,1474695
TUNINDEX,2016-10-27,0,0,0,5477.67,3470876
TUNINDEX,2016-10-26,0,0,0,5472.89,1583141
TUNINDEX,2016-10-25,0,0,0,5467.16,1561506
TUNINDEX,2016-10-24,0,0,0,5450.7,691258
TUNINDEX,2016-10-21,0,0,0,5428.19,883718
TUNINDEX,2016-10-20,0,0,0,5416.29,1312306
TUNINDEX,2016-10-19,0,0,0,5429.15,1229774
TUNINDEX,2016-10-18,0,0,0,5419.9,640079
TUNINDEX,2016-10-17,0,0,0,5415.7,768894
TUNINDEX,2016-10-14,0,0,0,5420.43,1588336
TUNINDEX,2016-10-13,0,0,0,5409.21,1094559
TUNINDEX,2016-10-12,0,0,0,5419,1490217
TUNINDEX,2016-10-11,0,0,0,5392.55,1662247
TUNINDEX,2016-10-10,0,0,0,5422.16,1518619
TUNINDEX,2016-10-07,0,0,0,5395.31,1829863
TUNINDEX,2016-10-06,0,0,0,5397.8,697781
TUNINDEX,2016-10-05,0,0,0,5387.09,1062694
TUNINDEX,2016-10-04,5341.59,5363.38,5340,5360.09,1015351
TUNINDEX,2016-09-30,5359.27,5369.39,5330.83,5341.56,477661
TUNINDEX,2016-09-29,5339.8,5353.99,5318.21,5332.11,716244
TUNINDEX,2016-09-28,5376.73,5386.8,5339.68,5339.68,498225
TUNINDEX,2016-09-27,5394.4,5396.66,5382.65,5382.65,390494
TUNINDEX,2016-09-26,5394.92,5402.6,5385.5,5396.34,565999
TUNINDEX,2016-09-23,5384.81,5398.45,5371.16,5396.03,900514
TUNINDEX,2016-09-22,5390.32,5391.38,5376.4,5388.8,144751
TUNINDEX,2016-09-21,5401.18,5402.37,5382.36,5388.8,442979
TUNINDEX,2016-09-20,5423.93,5426.75,5395.86,5402.04,452714
TUNINDEX,2016-09-19,5420.84,5436.3,5413.37,5423.78,432027
TUNINDEX,2016-09-16,5422.16,5429.38,5409.49,5427.71,550476
TUNINDEX,2016-09-15,5433.17,5444.54,5419.93,5421.47,282458
TUNINDEX,2016-09-14,5425.29,5441.64,5425.29,5433.89,53178
TUNINDEX,2016-09-09,5426.5,5432.28,5419.03,5425.33,568241
TUNINDEX,2016-09-08,5440.68,5453.12,5425.27,5426.25,770490
TUNINDEX,2016-09-07,5438.74,5446.41,5425.31,5435.71,532968
TUNINDEX,2016-09-06,5444.21,5449.05,5436.46,5443.91,465605
TUNINDEX,2016-09-05,5433.28,5454.15,5432.46,5443.57,412463
TUNINDEX,2016-09-02,5439.68,5439.92,5421.27,5434.94,592947
TUNINDEX,2016-09-01,5425.78,5434.52,5416.41,5433.95,307817
TUNINDEX,2016-08-31,5434.93,5439.29,5418.87,5425.39,319217
TUNINDEX,2016-08-30,5442.33,5442.33,5415.85,5436.18,796303
TUNINDEX,2016-08-29,5438.92,5446.54,5434,5442.74,322595
TUNINDEX,2016-08-26,5423.74,5435.95,5408.45,5435.95,405255
TUNINDEX,2016-08-25,5414.98,5420.43,5402.28,5420.43,480319
TUNINDEX,2016-08-24,5400.55,5405.87,5390.24,5405.87,0
TUNINDEX,2016-08-23,5406.97,5413.33,5396.39,5400.4,273046
TUNINDEX,2016-08-22,5393.57,5415.34,5392.42,5406.97,0
TUNINDEX,2016-08-19,5373.03,5386.3,5360.78,5386.3,0
TUNINDEX,2016-08-18,5377.17,5379.55,5363.82,5372.91,0
TUNINDEX,2016-08-17,5360.41,5388.63,5358.92,5381.77,0
TUNINDEX,2016-08-16,5376.49,5376.49,5348.58,5360.18,0
TUNINDEX,2016-08-15,5379.82,5392.22,5363.57,5372.41,0
TUNINDEX,2016-08-12,5382.65,5382.65,5382.65,5382.65,0
TUNINDEX,2016-08-11,5380.6,5380.6,5380.6,5380.6,0
TUNINDEX,2016-08-10,5386.66,5392.34,5368.57,5376.42,228688
TUNINDEX,2016-08-09,5381.38,5393.89,5373.49,5390.29,241304
TUNINDEX,2016-08-08,5367.91,5380.06,5349.16,5380.06,173096
TUNINDEX,2016-08-05,5352.22,5368.64,5348.7,5357.55,141504
TUNINDEX,2016-08-04,5329.07,5352.52,5329.07,5348.95,176765
TUNINDEX,2016-08-03,5338.73,5339.04,5314.9,5329.83,154610
TUNINDEX,2016-08-02,5344.8,5352.7,5326.94,5338.43,223224
TUNINDEX,2016-08-01,5360.14,5363.51,5327.79,5342.74,137166
TUNINDEX,2016-07-29,5350.66,5359.04,5343.53,5357.35,311292
TUNINDEX,2016-07-28,5346.99,5349.97,5331.8,5349.97,293708
TUNINDEX,2016-07-27,5371.87,5371.87,5334.6,5343.74,324890
TUNINDEX,2016-07-26,5351.28,5355.56,5333.55,5346.44,316473
TUNINDEX,2016-07-22,5343.71,5364.95,5325.39,5352.84,194384
TUNINDEX,2016-07-21,5363.04,5364.17,5327.3,5358.04,396249
TUNINDEX,2016-07-20,5378.87,5394.82,5340.2,5340.2,200139
TUNINDEX,2016-07-19,5378.55,5393.16,5356.44,5374.46,232995
TUNINDEX,2016-07-18,5385.27,5398.32,5370.44,5379.65,224230
TUNINDEX,2016-07-15,5396.28,5412.37,5378.54,5383.81,381571
TUNINDEX,2016-07-14,5398.07,5406.19,5381.29,5385.98,295900
TUNINDEX,2016-07-13,5396.74,5404.79,5390.78,5397.18,697043
TUNINDEX,2016-07-12,5407.16,5426.63,5398.57,5398.88,388885
TUNINDEX,2016-07-11,5351.4,5409.75,5351.4,5390.34,258551
TUNINDEX,2016-07-08,5313.18,5347.38,5313.18,5347.13,86225
TUNINDEX,2016-07-04,5336.5,5348.47,5317.87,5336.93,122184
TUNINDEX,2016-07-01,5295.98,5336.63,5294.44,5309.51,419695
TUNINDEX,2016-06-30,5294.61,5298.8,5276.53,5289.98,981442
TUNINDEX,2016-06-29,5300.36,5327.98,5295.64,5300.72,486373
TUNINDEX,2016-06-28,5329.33,5343.43,5295.08,5310.74,3811784
TUNINDEX,2016-06-27,5326.52,5332.62,5307.26,5329.26,383022
TUNINDEX,2016-06-24,5384.39,5391.91,5348.23,5348.96,281543
TUNINDEX,2016-06-23,5411.51,5416.22,5386.78,5391.5,493120
TUNINDEX,2016-06-22,5425.43,5427.41,5402.27,5414.15,638376
TUNINDEX,2016-06-21,5419.66,5426.8,5410.99,5422.08,459318
TUNINDEX,2016-06-20,5425.57,5434.69,5419.2,5420.07,382418
TUNINDEX,2016-06-17,5428.97,5428.97,5413.21,5425.96,487645
TUNINDEX,2016-06-16,5466.4,5466.44,5415.39,5441.96,417025
TUNINDEX,2016-06-15,5499.38,5502.91,5456.02,5466.93,850512
TUNINDEX,2016-06-14,5483.75,5497.41,5451.09,5484.82,722845
TUNINDEX,2016-06-13,5480.5,5494.82,5477.54,5483.38,554227
TUNINDEX,2016-06-10,5478.93,5486.55,5474.33,5482.19,537304
TUNINDEX,2016-06-09,5476.87,5481.98,5464.7,5479.29,457738
TUNINDEX,2016-06-08,5527.2,5530.09,5483.88,5483.88,753870
TUNINDEX,2016-06-07,5548.51,5552.85,5530.9,5530.97,515232
TUNINDEX,2016-06-06,5552.48,5552.48,5537.14,5547.62,526495
TUNINDEX,2016-06-03,5552.2,5563.2,5527.91,5551.23,1270393
TUNINDEX,2016-06-02,5506.36,5542,5506.36,5530.46,1589997
TUNINDEX,2016-06-01,5486.85,5525.13,5486.85,5501.49,1365376
TUNINDEX,2016-05-31,5511.93,5520.47,5488.6,5488.6,1259706
TUNINDEX,2016-05-30,5535.6,5536.4,5492.09,5510.94,916269
TUNINDEX,2016-05-27,5542.72,5542.86,5510.66,5523.03,1008726
TUNINDEX,2016-05-26,5550.72,5558.96,5526.75,5541.2,2246115
TUNINDEX,2016-05-25,5531.02,5551.28,5528.05,5550.74,1085081
TUNINDEX,2016-05-24,5528.26,5535.31,5513.88,5529.03,975982
TUNINDEX,2016-05-23,5503.5,5535.7,5503.5,5528.38,476862
TUNINDEX,2016-05-20,5478.5,5511.19,5478.5,5495.12,4212574
TUNINDEX,2016-05-19,5503.7,5508.1,5470.77,5472.65,736103
TUNINDEX,2016-05-18,5511.41,5511.69,5489.96,5500.94,501377
TUNINDEX,2016-05-17,5502.12,5514.75,5489.17,5507.56,861409
TUNINDEX,2016-05-16,5501.7,5523.64,5481.15,5503.1,457041
TUNINDEX,2016-05-13,5496.65,5506.9,5488.1,5501.56,713500
TUNINDEX,2016-05-12,5497.51,5499.2,5460.87,5491.86,636489
TUNINDEX,2016-05-11,5476.13,5505.05,5468.47,5495.94,1003511
TUNINDEX,2016-05-10,5470.28,5487.45,5442.62,5475.38,1035347
TUNINDEX,2016-05-09,5440.14,5489.4,5440.14,5470.28,647105
TUNINDEX,2016-05-06,5445.13,5458.73,5424.39,5436.03,709049
TUNINDEX,2016-05-05,5462.94,5486.22,5434.05,5441.38,894591
TUNINDEX,2016-05-04,5391.56,5458.85,5385.07,5458.85,853921
TUNINDEX,2016-05-03,5409.41,5416.37,5387.52,5390.85,1044414
TUNINDEX,2016-05-02,5389.88,5411.48,5379.16,5404.85,417756
TUNINDEX,2016-04-29,5332.1,5361.08,5332.1,5356.58,426212
TUNINDEX,2016-04-28,5352.88,5362.46,5326.23,5332.06,530761
TUNINDEX,2016-04-27,5331.04,5340.13,5320.44,5334.07,570646
TUNINDEX,2016-04-26,5349.71,5363.78,5316.18,5331.52,961514
TUNINDEX,2016-04-25,5347.43,5392.68,5331.39,5335.45,447578
TUNINDEX,2016-04-22,5337.43,5379.15,5335.05,5347.33,857910
TUNINDEX,2016-04-21,5306.74,5342.58,5280.4,5342.58,545292
TUNINDEX,2016-04-20,5319.15,5323.43,5273.09,5273.09,843336
TUNINDEX,2016-04-19,5334.18,5334.52,5305.99,5316.39,1042575
TUNINDEX,2016-04-18,5346.72,5347.85,5298.11,5308.85,746409
TUNINDEX,2016-04-15,5375.79,5375.79,5334.38,5348.1,789594
TUNINDEX,2016-04-14,5398.19,5402.01,5365.09,5372.85,720450
TUNINDEX,2016-04-13,5388.03,5415.8,5380.09,5396.3,1017523
TUNINDEX,2016-04-12,5407.83,5407.83,5376.43,5386.58,1111713
TUNINDEX,2016-04-11,5401.41,5420.23,5397.46,5407.74,530772
TUNINDEX,2016-04-08,5416.62,5421.27,5399.28,5403.8,2948477
TUNINDEX,2016-04-07,5411.76,5416.11,5384.22,5413.89,378242
TUNINDEX,2016-04-06,5430.32,5458.06,5410.83,5412.16,708422
TUNINDEX,2016-04-05,5455.41,5465.83,5423.83,5435.18,774289
TUNINDEX,2016-04-04,5443.01,5460.56,5434.77,5460.56,572206
TUNINDEX,2016-04-01,5420.56,5447.4,5413.25,5439.16,765112
TUNINDEX,2016-03-31,5427.37,5429.02,5404.07,5421,405165
TUNINDEX,2016-03-30,5450.56,5462.4,5425.09,5428.51,484439
TUNINDEX,2016-03-29,5477.92,5483.41,5440.59,5450.16,518219
TUNINDEX,2016-03-28,5488.27,5494.87,5471.89,5474.52,320184
TUNINDEX,2016-03-25,5493.29,5496.77,5469.08,5496.57,277532
TUNINDEX,2016-03-24,5489.47,5490.74,5468.47,5490.74,361913
TUNINDEX,2016-03-23,5506.28,5506.28,5483.86,5487.73,371926
TUNINDEX,2016-03-22,5497.48,5513.98,5478.67,5505.88,612733
TUNINDEX,2016-03-21,5484.01,5506.66,5478.49,5502.49,239827
TUNINDEX,2016-03-18,5481.92,5485.21,5466.16,5485.17,385230
TUNINDEX,2016-03-17,5471.68,5485.84,5463.52,5482.4,649057
TUNINDEX,2016-03-16,5472.81,5477.8,5460.2,5469.13,667200
TUNINDEX,2016-03-15,5484.08,5484.08,5464.73,5469.57,1028077
TUNINDEX,2016-03-14,5458.42,5484.49,5454.37,5474.48,386443
TUNINDEX,2016-03-11,5429.83,5457.71,5421.68,5457.71,722240
TUNINDEX,2016-03-10,5441.9,5441.91,5407.51,5424.19,398038
TUNINDEX,2016-03-09,5398.65,5444.83,5398.65,5441.49,412090
TUNINDEX,2016-03-08,5405.94,5428.86,5387.55,5397.86,354912
TUNINDEX,2016-03-07,5427.67,5432.49,5379.56,5403.77,380101
TUNINDEX,2016-03-04,5448.95,5448.95,5416.31,5426.54,448193
TUNINDEX,2016-03-03,5436.2,5453.46,5425.5,5437.74,1151971
TUNINDEX,2016-03-02,5333.46,5430.29,5332.99,5430.13,722258
TUNINDEX,2016-03-01,5287.48,5317.16,5283.48,5316.47,472186
TUNINDEX,2016-02-29,5291.28,5291.33,5248.44,5288.13,423130
TUNINDEX,2016-02-26,5262.77,5293.28,5253.52,5270.93,328280
TUNINDEX,2016-02-25,5255.71,5255.71,5232.85,5251.92,461331
TUNINDEX,2016-02-24,5296.15,5296.91,5250.76,5260.63,676935
TUNINDEX,2016-02-23,5311.72,5315.93,5290.07,5294.91,417372
TUNINDEX,2016-02-22,5338.28,5338.88,5294.53,5308.12,590415
TUNINDEX,2016-02-19,5365.17,5365.26,5331.34,5336.55,908906
TUNINDEX,2016-02-18,5337.01,5365.29,5331.28,5365.29,599317
TUNINDEX,2016-02-17,5341.45,5344.18,5306.24,5333.26,639941
TUNINDEX,2016-02-16,5300.4,5343.32,5298.97,5336.16,706139
TUNINDEX,2016-02-15,5240.62,5294.71,5234.15,5294.71,542511
TUNINDEX,2016-02-12,5287.26,5288.74,5232.78,5241.64,477304
TUNINDEX,2016-02-11,5328.57,5330.62,5278.58,5288.05,709172
TUNINDEX,2016-02-10,5394.12,5394.12,5330.45,5330.45,1156900
TUNINDEX,2016-02-09,5424.47,5429.81,5393.15,5393.7,454745
TUNINDEX,2016-02-08,5428.93,5428.93,5394.61,5418.01,644444
TUNINDEX,2016-02-05,5425.68,5428.12,5404.03,5425.48,687934
TUNINDEX,2016-02-04,5463.32,5464.85,5423.07,5424.26,1162493
TUNINDEX,2016-02-03,5489.99,5490.98,5452.23,5461.08,675192
TUNINDEX,2016-02-02,5434.97,5485.96,5409.11,5485.35,1024918
TUNINDEX,2016-02-01,5417.76,5443.17,5387.15,5434.66,1321961
TUNINDEX,2016-01-29,5335.67,5415.98,5335.67,5415.98,1234300
TUNINDEX,2016-01-28,5349.04,5364.78,5333.11,5340.17,1028537
TUNINDEX,2016-01-27,5326.69,5344.69,5310.69,5344.69,649551
TUNINDEX,2016-01-26,5296.5,5327.76,5295.35,5327.76,875954
TUNINDEX,2016-01-25,5248.39,5298.11,5226.22,5298.11,436433
TUNINDEX,2016-01-22,5287.96,5287.96,5239.73,5250.61,1016333
TUNINDEX,2016-01-21,5272.64,5317.21,5268.06,5295.24,1524365
TUNINDEX,2016-01-20,5260.11,5274.23,5255.63,5273.31,1171323
TUNINDEX,2016-01-19,5254.92,5273.63,5247.29,5273.4,3650571
TUNINDEX,2016-01-18,5291.86,5298.35,5264.03,5272.13,954024
TUNINDEX,2016-01-15,5313.62,5320.86,5285.18,5300.64,820727
TUNINDEX,2016-01-13,5258.57,5303.99,5257.17,5297.56,944066
TUNINDEX,2016-01-12,5205.72,5244.15,5205.72,5244.15,673378
TUNINDEX,2016-01-11,5171.48,5200.51,5160.68,5200.51,686094
TUNINDEX,2016-01-08,5168.58,5174.57,5146.14,5165.5,606872
TUNINDEX,2016-01-07,5176.15,5205.22,5156.64,5171.78,919923
TUNINDEX,2016-01-06,5148.9,5177.09,5142.58,5176.11,592577
TUNINDEX,2016-01-05,5087.6,5141.06,5080.42,5141.03,577229
TUNINDEX,2016-01-04,5050.1,5089.89,5038.91,5089.89,426337
TUNINDEX,2015-12-31,4989.91,5042.18,4989.91,5042.16,924677
TUNINDEX,2015-12-30,5021.33,5030.76,4983.4,4989.91,462860
TUNINDEX,2015-12-29,4983.15,5004.26,4962.45,5004.26,402571
TUNINDEX,2015-12-28,4984.62,4984.75,4943.02,4978.39,613854
TUNINDEX,2015-12-25,4982.22,4988.91,4947.88,4969.61,199591
TUNINDEX,2015-12-23,4971.38,4984.58,4954.36,4984.42,307108
TUNINDEX,2015-12-22,4956.98,4969.51,4956.98,4969.15,223471
TUNINDEX,2015-12-21,4973.15,4976.42,4949.72,4955.05,259990
