Company,Date,Open,High,Low,Close,Volume
EGX30 INDEX,2017-04-10,0,0,0,12848.56,178493924
EGX30 INDEX,2017-04-09,0,0,0,12895.12,227408731
EGX30 INDEX,2017-04-06,0,0,0,13098.54,170919298
EGX30 INDEX,2017-04-05,0,0,0,13289.99,280889245
EGX30 INDEX,2017-04-04,0,0,0,13264.75,329962955
EGX30 INDEX,2017-04-03,0,0,0,13061.07,193180164
EGX30 INDEX,2017-04-02,0,0,0,12912.27,147458028
EGX30 INDEX,2017-03-30,0,0,0,12994.8,195335038
EGX30 INDEX,2017-03-29,0,0,0,12987.65,183593647
EGX30 INDEX,2017-03-28,0,0,0,12982.66,190354595
EGX30 INDEX,2017-03-27,0,0,0,12969.64,236375797
EGX30 INDEX,2017-03-26,0,0,0,13108.22,296961433
EGX30 INDEX,2017-03-23,0,0,0,13032.06,329601530
EGX30 INDEX,2017-03-22,0,0,0,12879.06,187310942
EGX30 INDEX,2017-03-21,0,0,0,12905.37,200736557
EGX30 INDEX,2017-03-20,0,0,0,13023.49,391671910
EGX30 INDEX,2017-03-19,0,0,0,13092.4,316953065
EGX30 INDEX,2017-03-16,0,0,0,12983.99,314677505
EGX30 INDEX,2017-03-15,0,0,0,12745.49,243889442
EGX30 INDEX,2017-03-14,0,0,0,12789.52,195876053
EGX30 INDEX,2017-03-13,0,0,0,12929.13,191947379
EGX30 INDEX,2017-03-12,0,0,0,12919.9,160491448.6
EGX30 INDEX,2017-03-09,0,0,0,12853.27,226199824
EGX30 INDEX,2017-03-08,0,0,0,12735.36,234661092
EGX30 INDEX,2017-03-07,0,0,0,12677.55,351617950
EGX30 INDEX,2017-03-06,0,0,0,12623.22,216433953
EGX30 INDEX,2017-03-05,0,0,0,12499.61,189353027
EGX30 INDEX,2017-03-02,0,0,0,12310.49,253761718
EGX30 INDEX,2017-03-01,0,0,0,11998.72,154427880
EGX30 INDEX,2017-02-28,0,0,0,11937.67,252317336
EGX30 INDEX,2017-02-27,0,0,0,12023.93,205376427
EGX30 INDEX,2017-02-26,0,0,0,12269.88,173479180
EGX30 INDEX,2017-02-23,0,0,0,12240.53,359313867
EGX30 INDEX,2017-02-22,0,0,0,12401.09,301821580
EGX30 INDEX,2017-02-21,0,0,0,12657.82,446396060
EGX30 INDEX,2017-02-20,0,0,0,12444.18,245328769
EGX30 INDEX,2017-02-19,0,0,0,12549.17,206635692
EGX30 INDEX,2017-02-16,0,0,0,12651.97,216595421
EGX30 INDEX,2017-02-15,0,0,0,12448.35,207052314
EGX30 INDEX,2017-02-14,0,0,0,12503.73,205846453
EGX30 INDEX,2017-02-13,0,0,0,12740.05,224638410
EGX30 INDEX,2017-02-12,0,0,0,12922.44,172968338
EGX30 INDEX,2017-02-09,0,0,0,13114.86,212717118
EGX30 INDEX,2017-02-08,0,0,0,13228.33,292913318
EGX30 INDEX,2017-02-07,0,0,0,13129.27,288834267
EGX30 INDEX,2017-02-06,0,0,0,12849.42,263290787
EGX30 INDEX,2017-02-05,0,0,0,12883.43,223653951
EGX30 INDEX,2017-02-02,0,0,0,12806.07,223678254
EGX30 INDEX,2017-02-01,0,0,0,12584.26,248042360
EGX30 INDEX,2017-01-31,0,0,0,12672.49,308361492
EGX30 INDEX,2017-01-30,0,0,0,12926.07,403598359
EGX30 INDEX,2017-01-29,0,0,0,13161.52,395888651
EGX30 INDEX,2017-01-26,0,0,0,13091.05,363222410
EGX30 INDEX,2017-01-24,0,0,0,12882.88,258680104
EGX30 INDEX,2017-01-23,0,0,0,13002.89,324300850
EGX30 INDEX,2017-01-22,0,0,0,12722.08,288766340
EGX30 INDEX,2017-01-19,0,0,0,12806.77,467360571
EGX30 INDEX,2017-01-18,0,0,0,13304.44,643481534
EGX30 INDEX,2017-01-17,0,0,0,13436.1,540536123
EGX30 INDEX,2017-01-16,0,0,0,13264.82,465804741
EGX30 INDEX,2017-01-15,0,0,0,13287.76,607181347
EGX30 INDEX,2017-01-12,0,0,0,13223.9,519391887
EGX30 INDEX,2017-01-11,0,0,0,13089.05,368519575
EGX30 INDEX,2017-01-10,0,0,0,13014.54,467702747
EGX30 INDEX,2017-01-09,0,0,0,12781.16,533964056
EGX30 INDEX,2017-01-08,0,0,0,12891.39,773295070
EGX30 INDEX,2017-01-05,0,0,0,12824.32,825549034
EGX30 INDEX,2017-01-04,0,0,0,12608.44,474826740
EGX30 INDEX,2017-01-03,0,0,0,12425.17,350895939
EGX30 INDEX,2017-01-02,0,0,0,12290.61,365146208
EGX30 INDEX,2016-12-29,0,0,0,12344.89,436462214
EGX30 INDEX,2016-12-28,0,0,0,12259.83,342026129
EGX30 INDEX,2016-12-27,0,0,0,12181.98,623149761
EGX30 INDEX,2016-12-26,0,0,0,12182.04,338354931
EGX30 INDEX,2016-12-25,0,0,0,12251.06,249573901
EGX30 INDEX,2016-12-22,0,0,0,12420.3,614956827
EGX30 INDEX,2016-12-21,0,0,0,12366.96,646760554
EGX30 INDEX,2016-12-20,0,0,0,12147.95,578162795
EGX30 INDEX,2016-12-19,0,0,0,11752.46,724538931
EGX30 INDEX,2016-12-18,0,0,0,11398.01,228540605
EGX30 INDEX,2016-12-15,0,0,0,11326.03,325412149
EGX30 INDEX,2016-12-14,0,0,0,11317.17,352810682
EGX30 INDEX,2016-12-13,0,0,0,11391.35,341564980
EGX30 INDEX,2016-12-12,0,0,0,11444.06,400272063
EGX30 INDEX,2016-12-08,0,0,0,11297.93,335185334
EGX30 INDEX,2016-12-07,0,0,0,11348.37,504382670
EGX30 INDEX,2016-12-06,0,0,0,11502.51,341227982
EGX30 INDEX,2016-12-05,0,0,0,11426.5,587115983
EGX30 INDEX,2016-12-04,0,0,0,11631.41,446527858
EGX30 INDEX,2016-12-01,0,0,0,11548.15,753738778
EGX30 INDEX,2016-11-30,0,0,0,11453.25,617635094
EGX30 INDEX,2016-11-29,0,0,0,11159.32,372203515
EGX30 INDEX,2016-11-28,0,0,0,11261.82,359857424
EGX30 INDEX,2016-11-27,0,0,0,11145.95,306882725
EGX30 INDEX,2016-11-24,0,0,0,11353.11,479971958
EGX30 INDEX,2016-11-23,0,0,0,11551.97,430932388
EGX30 INDEX,2016-11-22,0,0,0,11519.8,664100483
EGX30 INDEX,2016-11-21,0,0,0,11543.07,753780528
EGX30 INDEX,2016-11-20,0,0,0,11277.47,607142197
EGX30 INDEX,2016-11-17,0,0,0,11221.56,865368186
EGX30 INDEX,2016-11-16,0,0,0,10997.38,774598272
EGX30 INDEX,2016-11-15,0,0,0,10640.57,730517491
EGX30 INDEX,2016-11-14,0,0,0,10694.41,646800003
EGX30 INDEX,2016-11-13,0,0,0,10916.97,729041760
EGX30 INDEX,2016-11-10,0,0,0,10688.16,797505064
EGX30 INDEX,2016-11-09,0,0,0,10225.5,741133187
EGX30 INDEX,2016-11-08,0,0,0,10096.57,463713479
EGX30 INDEX,2016-11-07,0,0,0,9852.69,687782361
EGX30 INDEX,2016-11-06,0,0,0,9349.9,488844044
EGX30 INDEX,2016-11-03,0,0,0,8810.51,501226351
EGX30 INDEX,2016-11-02,0,0,0,8524.66,365101257
EGX30 INDEX,2016-11-01,0,0,0,8447.76,253672579
EGX30 INDEX,2016-10-31,0,0,0,8386.03,166939581
EGX30 INDEX,2016-10-30,0,0,0,8357.42,132060291
EGX30 INDEX,2016-10-27,0,0,0,8343.31,237878070
EGX30 INDEX,2016-10-26,0,0,0,8257.21,191370027
EGX30 INDEX,2016-10-25,0,0,0,8261.14,165193595
EGX30 INDEX,2016-10-24,0,0,0,8228.13,108992649
EGX30 INDEX,2016-10-23,0,0,0,8274.15,130318519
EGX30 INDEX,2016-10-20,0,0,0,8277.03,184000271
EGX30 INDEX,2016-10-19,0,0,0,8160.4,193288130
EGX30 INDEX,2016-10-18,0,0,0,8214.89,183098786
EGX30 INDEX,2016-10-17,0,0,0,8243.32,334944310
EGX30 INDEX,2016-10-16,0,0,0,8432.41,156577993
EGX30 INDEX,2016-10-13,0,0,0,8506.27,307093155
EGX30 INDEX,2016-10-12,0,0,0,8189.01,135409546
EGX30 INDEX,2016-10-11,0,0,0,8231.89,158727785
EGX30 INDEX,2016-10-10,0,0,0,8364,203987837
EGX30 INDEX,2016-10-09,0,0,0,8436.82,157323300
EGX30 INDEX,2016-10-05,0,0,0,8368.52,196208630
EGX30 INDEX,2016-10-04,0,0,0,8198.51,158791430
EGX30 INDEX,2016-10-03,0,0,0,8133.12,222127435
EGX30 INDEX,2016-09-29,0,0,0,7881.11,157583997
EGX30 INDEX,2016-09-28,0,0,0,7907.92,120233677
EGX30 INDEX,2016-09-27,0,0,0,7948.72,122668827
EGX30 INDEX,2016-09-26,0,0,0,7976.06,115505899
EGX30 INDEX,2016-09-25,0,0,0,7904.53,69652898
EGX30 INDEX,2016-09-22,0,0,0,7916.96,112135715
EGX30 INDEX,2016-09-21,0,0,0,7940.95,145771062
EGX30 INDEX,2016-09-20,0,0,0,8048.69,117896999
EGX30 INDEX,2016-09-19,0,0,0,7967.27,124960784
EGX30 INDEX,2016-09-18,0,0,0,7916.41,98162425
EGX30 INDEX,2016-09-15,0,0,0,7979.25,125188118
EGX30 INDEX,2016-09-14,0,0,0,8132.75,63116088
EGX30 INDEX,2016-09-08,0,0,0,8188.2,97054522
EGX30 INDEX,2016-09-07,0,0,0,8146.1,82807811
EGX30 INDEX,2016-09-06,0,0,0,8202.43,111363206
EGX30 INDEX,2016-09-05,0,0,0,8270.76,117533952
EGX30 INDEX,2016-09-04,0,0,0,8241.16,101555374
EGX30 INDEX,2016-09-01,0,0,0,8136.44,88551009
EGX30 INDEX,2016-08-31,0,0,0,8158.04,160047260
EGX30 INDEX,2016-08-30,0,0,0,8080.81,131193628
EGX30 INDEX,2016-08-29,0,0,0,8032.43,123021643
EGX30 INDEX,2016-08-28,0,0,0,8052.23,79047485
EGX30 INDEX,2016-08-25,0,0,0,8131.49,128256225
EGX30 INDEX,2016-08-24,0,0,0,8224.33,158062666
EGX30 INDEX,2016-08-23,0,0,0,8186.7,118952162
EGX30 INDEX,2016-08-22,0,0,0,8246.9,224182069
EGX30 INDEX,2016-08-21,0,0,0,8352.27,117861031
EGX30 INDEX,2016-08-18,0,0,0,8317.17,181767924
EGX30 INDEX,2016-08-17,0,0,0,8347.38,223615620
EGX30 INDEX,2016-08-16,0,0,0,8387.49,222571206
EGX30 INDEX,2016-08-15,0,0,0,8453.53,253769841
EGX30 INDEX,2016-08-14,0,0,0,8351.07,286063259
EGX30 INDEX,2016-08-11,8377.71,8377.71,8377.71,8377.71,0
EGX30 INDEX,2016-08-10,8199.65,8291.51,8199.65,8291.51,368448009
EGX30 INDEX,2016-08-09,8273.14,8281.13,8196.14,8199.65,497230242
EGX30 INDEX,2016-08-08,8223.46,8298.11,8223.46,8273.14,386096925
EGX30 INDEX,2016-08-07,8255.36,8255.43,8196.27,8223.46,217594020
EGX30 INDEX,2016-08-04,8104.57,8263.68,8104.57,8255.36,375937779
EGX30 INDEX,2016-08-03,7973.45,8104.82,7973.45,8104.57,226827822
EGX30 INDEX,2016-08-02,7930.14,7980.29,7930.14,7973.45,133927636
EGX30 INDEX,2016-08-01,7983.15,7998.16,7915.85,7930.14,141176830
EGX30 INDEX,2016-07-31,8030.85,8030.85,7983.1,7983.15,86661385
EGX30 INDEX,2016-07-28,7914.74,8031.49,7885.6,8030.85,168141446
EGX30 INDEX,2016-07-27,7539.99,7918.7,7539.99,7914.74,344389744
EGX30 INDEX,2016-07-26,7517.78,7608.62,7517.78,7539.99,226369121
EGX30 INDEX,2016-07-25,7463.72,7520.86,7452.15,7517.78,112021512
EGX30 INDEX,2016-07-24,7436.87,7485.2,7436.87,7463.72,67165281
EGX30 INDEX,2016-07-21,7503.36,7503.36,7432.64,7436.87,116312003
EGX30 INDEX,2016-07-20,7596.96,7599.53,7502.48,7503.36,162414212
EGX30 INDEX,2016-07-19,7628.64,7628.64,7578.11,7596.96,138914902
EGX30 INDEX,2016-07-18,7599.64,7709.36,7599.64,7628.64,175839735
EGX30 INDEX,2016-07-17,7583.06,7599.64,7556,7599.64,166013423
EGX30 INDEX,2016-07-14,7559.87,7587.79,7527.59,7583.06,131236112
EGX30 INDEX,2016-07-13,7457.5,7603.79,7457.5,7559.87,158133489
EGX30 INDEX,2016-07-12,7506.18,7506.18,7370.38,7457.5,197812647
EGX30 INDEX,2016-07-11,7517.43,7645.95,7506.18,7506.18,290001364
EGX30 INDEX,2016-07-10,7182.8,7517.43,7182.8,7517.43,292876816
EGX30 INDEX,2016-07-04,6981.72,7182.8,6981.72,7182.8,160374881
EGX30 INDEX,2016-07-03,6942.52,6981.72,6942.52,6981.72,93844929
EGX30 INDEX,2016-06-29,6931.94,6991.36,6931.94,6942.52,113471652
EGX30 INDEX,2016-06-28,6903.81,6936.84,6899.46,6931.94,83917806
EGX30 INDEX,2016-06-27,6851.61,6977.47,6851.61,6903.81,118373616
EGX30 INDEX,2016-06-26,7253.31,7253.31,6831.59,6851.61,175910470
EGX30 INDEX,2016-06-23,7156.49,7254.43,7154.65,7253.31,87995073
EGX30 INDEX,2016-06-22,7250.92,7250.92,7153.08,7156.49,106820742
EGX30 INDEX,2016-06-21,7203.64,7346.86,7203.64,7250.92,132886349
EGX30 INDEX,2016-06-20,7337.97,7337.97,7166.39,7203.64,136818799
EGX30 INDEX,2016-06-19,7420.39,7453.58,7337.97,7337.97,105566685
EGX30 INDEX,2016-06-16,7414.81,7433.71,7386.68,7420.39,117059628
EGX30 INDEX,2016-06-15,7570.05,7582.97,7406.27,7414.81,118956042
EGX30 INDEX,2016-06-14,7645.21,7645.21,7570.05,7570.05,118388740
EGX30 INDEX,2016-06-13,7650.62,7697.43,7643.76,7645.21,187351620
EGX30 INDEX,2016-06-12,7756.3,7756.3,7650.62,7650.62,151783623
EGX30 INDEX,2016-06-09,7780.13,7780.13,7739.24,7756.3,90998248
EGX30 INDEX,2016-06-08,7717.35,7815.89,7717.35,7780.13,179099103
EGX30 INDEX,2016-06-07,7639.59,7717.35,7636.13,7717.35,143758394
EGX30 INDEX,2016-06-06,7563.5,7650.81,7559.02,7639.59,82681525
EGX30 INDEX,2016-06-05,7617.88,7631.82,7563.5,7563.5,168563677
EGX30 INDEX,2016-06-02,7572.39,7632.77,7575.28,7617.88,139425341
EGX30 INDEX,2016-06-01,7483.65,7573.18,7483.65,7572.39,136488793
EGX30 INDEX,2016-05-31,7452.88,7498.2,7448.76,7483.65,195671974
EGX30 INDEX,2016-05-30,7486.13,7497.71,7452.88,7452.88,105473580
EGX30 INDEX,2016-05-29,7531.15,7534.02,7485.34,7486.13,66118563
EGX30 INDEX,2016-05-26,7543.43,7555.17,7518.1,7531.15,167075673
EGX30 INDEX,2016-05-25,7497.33,7562.57,7497.33,7543.43,151937542
EGX30 INDEX,2016-05-24,7417.08,7497.33,7417.08,7497.33,149703494
EGX30 INDEX,2016-05-23,7494.76,7494.76,7414.29,7417.08,112145921
EGX30 INDEX,2016-05-22,7499.49,7552.44,7494.76,7494.76,105245706
EGX30 INDEX,2016-05-19,7637.04,7637.04,7477,7499.49,176570162
EGX30 INDEX,2016-05-18,7549.97,7670.21,7549.97,7637.04,190697403
EGX30 INDEX,2016-05-17,7409.27,7549.97,7409.27,7549.97,274635919
EGX30 INDEX,2016-05-16,7373,7422.88,7326.95,7409.27,112285378
EGX30 INDEX,2016-05-15,7520.52,7520.52,7373,7373,92501281
EGX30 INDEX,2016-05-12,7503.4,7549.58,7491.56,7520.52,154072223
EGX30 INDEX,2016-05-11,7621.91,7621.91,7502.14,7503.4,139066550
EGX30 INDEX,2016-05-10,7646.02,7684.92,7620.98,7621.91,122841528
EGX30 INDEX,2016-05-09,7571.7,7676.45,7571.7,7646.02,125266127
EGX30 INDEX,2016-05-08,7547.49,7571.7,7504.54,7571.7,128120771
EGX30 INDEX,2016-05-05,7442.44,7555.12,7442.44,7547.49,130418496
EGX30 INDEX,2016-05-04,7531.59,7529.8,7429.64,7442.44,175491346
EGX30 INDEX,2016-05-03,7773.23,7791.31,7531.59,7531.59,199215872
EGX30 INDEX,2016-04-28,7863.58,7863.58,7702.22,7773.23,135522475
EGX30 INDEX,2016-04-27,7886.82,7993.98,7863.58,7863.58,268380131
EGX30 INDEX,2016-04-26,7743.41,7889.74,7715.4,7886.82,166855855
EGX30 INDEX,2016-04-24,7781.45,7781.45,7705.13,7743.41,127097924
EGX30 INDEX,2016-04-21,7799.86,7849.91,7781.45,7781.45,283757737
EGX30 INDEX,2016-04-20,7864.03,7918.88,7799.86,7799.86,324244853
EGX30 INDEX,2016-04-19,7662.44,7864.21,7662.44,7864.03,395210219
EGX30 INDEX,2016-04-18,7517.02,7662.44,7517.02,7662.44,220815836
EGX30 INDEX,2016-04-17,7463.1,7517.02,7463.1,7517.02,210678457
EGX30 INDEX,2016-04-14,7420.61,7474.01,7401.38,7463.1,258878888
EGX30 INDEX,2016-04-13,7331.05,7432.4,7331.05,7420.61,150659085
EGX30 INDEX,2016-04-12,7342.46,7342.46,7275.55,7331.05,157007209
EGX30 INDEX,2016-04-11,7403.77,7403.77,7342.46,7342.46,175352068
EGX30 INDEX,2016-04-10,7478.74,7545.85,7403.77,7403.77,167102066
EGX30 INDEX,2016-04-07,7459.84,7480.15,7408.89,7478.74,217088199
EGX30 INDEX,2016-04-06,7657.98,7685.57,7459.84,7459.84,377971616
EGX30 INDEX,2016-04-05,7577.02,7679.81,7577.02,7657.98,325550812
EGX30 INDEX,2016-04-04,7521.2,7577.32,7498.15,7577.02,272588906
EGX30 INDEX,2016-04-03,7524.99,7573.85,7520.97,7521.2,253218735
EGX30 INDEX,2016-03-31,7485.06,7530.65,7430.88,7524.99,414099322
EGX30 INDEX,2016-03-30,7567.46,7578.34,7485.06,7485.06,271698497
EGX30 INDEX,2016-03-29,7494.1,7628.06,7481.66,7567.46,465307026
EGX30 INDEX,2016-03-28,7480.11,7494.1,7421.5,7494.1,347493453
EGX30 INDEX,2016-03-27,7548.22,7609.97,7480.11,7480.11,322924538
EGX30 INDEX,2016-03-24,7495.47,7570.48,7495.47,7548.22,397443699
EGX30 INDEX,2016-03-23,7430.33,7495.49,7363.61,7495.47,410415958
EGX30 INDEX,2016-03-22,7494.12,7573.66,7430.33,7430.33,413402077
EGX30 INDEX,2016-03-21,7465.86,7494.12,7378.44,7494.12,291405802
EGX30 INDEX,2016-03-20,7485.69,7609.27,7465.86,7465.86,310733345
EGX30 INDEX,2016-03-17,7228.68,7488.74,7228.53,7485.69,593401384
EGX30 INDEX,2016-03-16,7139.44,7256.71,7137.15,7228.68,549085859
EGX30 INDEX,2016-03-15,7003.85,7158.49,7003.85,7139.44,335450815
EGX30 INDEX,2016-03-14,6563.83,7010.41,6563.83,7003.85,644231890
EGX30 INDEX,2016-03-13,6563.65,6634.44,6562.78,6563.83,208613156
EGX30 INDEX,2016-03-10,6372.64,6572.18,6372.94,6563.65,379572066
EGX30 INDEX,2016-03-09,6339.76,6372.94,6310.43,6372.64,261157483
EGX30 INDEX,2016-03-08,6261.41,6351.84,6261.41,6339.76,216998638
EGX30 INDEX,2016-03-07,6214.94,6261.5,6214.94,6261.41,194914762
EGX30 INDEX,2016-03-06,6089.34,6221.24,6090.02,6214.94,179799136
EGX30 INDEX,2016-03-03,6076.57,6089.38,6034.21,6089.34,86412255
EGX30 INDEX,2016-03-02,6115.54,6145.93,6076.57,6076.57,114831959
EGX30 INDEX,2016-03-01,6146.93,6148.42,6112.05,6115.54,76037029
EGX30 INDEX,2016-02-29,6156.01,6185.21,6146.78,6146.93,176718005
EGX30 INDEX,2016-02-28,6079.13,6157.69,6079.13,6156.01,145323563
EGX30 INDEX,2016-02-25,6054.03,6087.8,6054.32,6079.13,103914805
EGX30 INDEX,2016-02-24,6104.74,6104.74,6054.03,6054.03,108293208
EGX30 INDEX,2016-02-23,6086.45,6122.19,6064.91,6104.74,187044205
EGX30 INDEX,2016-02-22,6007.88,6086.45,6007.88,6086.45,207543797
EGX30 INDEX,2016-02-21,5944.47,6008.14,5944.47,6007.88,102942619
EGX30 INDEX,2016-02-18,5947.7,5965.39,5938.25,5944.47,108161753
EGX30 INDEX,2016-02-17,5894.6,5951.14,5890.98,5947.7,194146876
EGX30 INDEX,2016-02-16,5800.05,5901.29,5800.05,5894.6,192809463
EGX30 INDEX,2016-02-15,5753.74,5808.97,5753.74,5800.05,118987358
EGX30 INDEX,2016-02-14,5813.72,5842.63,5753.67,5753.74,113300304
EGX30 INDEX,2016-02-11,6062.65,6062.65,5813.54,5813.72,158760092
EGX30 INDEX,2016-02-10,6004.41,6075.46,5993.91,6062.65,84465475
EGX30 INDEX,2016-02-09,6174.77,6174.77,6004.25,6004.41,190121450
EGX30 INDEX,2016-02-08,6126.47,6261.31,6126.47,6174.77,229387361
EGX30 INDEX,2016-02-07,6202.22,6205.08,6123.46,6126.47,125110853
EGX30 INDEX,2016-02-04,6066.54,6208.71,6066.54,6202.22,201466491
EGX30 INDEX,2016-02-03,6008.85,6067.05,5984.6,6066.54,153282984
EGX30 INDEX,2016-02-02,5906.92,6015.49,5906.92,6008.85,204900593
EGX30 INDEX,2016-02-01,5992.72,5992.72,5895.67,5906.92,100357583
EGX30 INDEX,2016-01-31,5986.78,6114.89,5986.78,5992.72,207420011
EGX30 INDEX,2016-01-28,5960.59,6001.86,5955.07,5986.78,130654191
EGX30 INDEX,2016-01-27,5896.56,5996.42,5896.56,5960.59,150594801
EGX30 INDEX,2016-01-26,5893.54,5896.56,5798.36,5896.56,190868410
EGX30 INDEX,2016-01-24,5713.35,5949.95,5713.35,5893.54,234406394
EGX30 INDEX,2016-01-21,5776.59,5776.59,5654.8,5713.35,177204722
EGX30 INDEX,2016-01-20,6097.45,6097.45,5776.59,5776.59,213458263
EGX30 INDEX,2016-01-19,5941.19,6132.48,5941.19,6097.45,315042653
EGX30 INDEX,2016-01-18,5760.19,5946.42,5760.19,5941.19,223739955
EGX30 INDEX,2016-01-17,5857.7,5857.7,5526.02,5760.19,234916158
EGX30 INDEX,2016-01-14,6205.23,6205.23,5857.7,5857.7,229802367
EGX30 INDEX,2016-01-13,6463.92,6491.88,6205.23,6205.23,316951797
EGX30 INDEX,2016-01-12,6634.98,6634.98,6463.92,6463.92,225320850
EGX30 INDEX,2016-01-11,6782.35,6783.14,6634.98,6634.98,252544794
EGX30 INDEX,2016-01-10,6922.71,6922.71,6778.01,6782.35,140885406
EGX30 INDEX,2016-01-06,7021.42,7025.61,6916.01,6922.71,126023398
EGX30 INDEX,2016-01-05,6982.25,7036.74,6936.44,7021.42,139349755
EGX30 INDEX,2016-01-04,7089.06,7113.95,6982.25,6982.25,269749777
EGX30 INDEX,2016-01-03,7006.01,7089.06,6986.92,7089.06,111983562
EGX30 INDEX,2015-12-31,6981.01,7030.08,6981.01,7006.01,175399319
EGX30 INDEX,2015-12-30,6794.75,6982.48,6794.75,6981.01,326463467
EGX30 INDEX,2015-12-29,6744.47,6794.98,6694.47,6794.75,183774981
EGX30 INDEX,2015-12-28,6749.11,6781.46,6744.36,6744.47,158160258
EGX30 INDEX,2015-12-27,6812.65,6813.17,6749.11,6749.11,284856337
EGX30 INDEX,2015-12-24,6769.08,6824.17,6764.91,6812.65,289653572
EGX30 INDEX,2015-12-22,6762.26,6806.07,6762.26,6769.08,211091576
EGX30 INDEX,2015-12-21,6707.66,6775.45,6704.52,6762.26,296746280
EGX30 INDEX,2015-12-20,6669.8,6720.3,6636.81,6707.66,157268168
EGX30 INDEX,2015-12-17,6488.51,6678.21,6488.51,6669.8,393987561
EGX30 INDEX,2015-12-16,6421,6488.63,6421,6488.51,221380714
EGX30 INDEX,2015-12-15,6408.12,6431.92,6376.31,6421,202492772
EGX30 INDEX,2015-12-14,6395.2,6457.04,6395.2,6408.12,125165322
EGX30 INDEX,2015-12-13,6637.91,6637.91,6386.6,6395.2,201677990
EGX30 INDEX,2015-12-10,6629.32,6686.16,6628.27,6637.91,133550028
EGX30 INDEX,2015-12-09,6608.01,6638.25,6585.3,6629.32,157362100
EGX30 INDEX,2015-12-08,6777.81,6777.81,6608.01,6608.01,228312280
EGX30 INDEX,2015-12-07,6837.42,6897.14,6777.81,6777.81,243621483
EGX30 INDEX,2015-12-06,6779.28,6837.42,6722.01,6837.42,239092603
EGX30 INDEX,2015-12-03,6649.72,6790.43,6649.72,6779.28,288030884
EGX30 INDEX,2015-12-02,6424.88,6649.72,6424.88,6649.72,366232861
EGX30 INDEX,2015-12-01,6356.65,6426.41,6341.47,6424.88,182473967
EGX30 INDEX,2015-11-30,6477.73,6480.58,6356.65,6356.65,185631161
EGX30 INDEX,2015-11-29,6427.82,6480.43,6426.28,6477.73,195170939
EGX30 INDEX,2015-11-26,6391.07,6437.6,6383,6427.82,234922713
EGX30 INDEX,2015-11-25,6321.39,6392.59,6321.39,6391.07,168683740
EGX30 INDEX,2015-11-24,6451.32,6451.32,6320.01,6321.39,202334237
EGX30 INDEX,2015-11-23,6607.53,6642.46,6451.32,6451.32,363324521
EGX30 INDEX,2015-11-22,6568.97,6611.38,6567.77,6607.53,234685193
